,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
32991,2000,December,Saturday,Evening,Urban,Highway,Foggy,263.14886864644234,1,105,<18,Male,0.2232529109329977,0,Poor,1,2,Moderate,16,0,33.24171363449574,7234.951731263258,Wet,Weather,4,12891.092744771777,13759.21399579677,Europe,2059.196585741477
33004,2018,January,Saturday,Morning,Urban,Highway,Snowy,63.07112945483495,4,30,61+,Male,0.2230095718760589,0,Poor,0,1,Minor,14,1,23.33528833184152,2830.150410340305,Icy,Mechanical Failure,1,32589.46276094749,60037.193992043,North America,1844.0692958276727
33005,2005,January,Wednesday,Afternoon,Rural,Highway,Rainy,272.9638332632194,3,111,26-40,Female,0.2074110263405452,1,Good,0,1,Moderate,17,2,39.81237152166207,2890.8255221265404,Dry,Mechanical Failure,2,13224.459752591842,14202.890168458913,North America,1007.8075195570344
33012,2000,April,Saturday,Night,Rural,Main Road,Foggy,318.3339866673491,3,111,<18,Female,0.0551062452734425,0,Moderate,1,1,Severe,2,3,46.81534734884664,741.9052626836642,Dry,Mechanical Failure,1,18582.526186424064,86266.65406784999,North America,2596.496200509774
33026,2018,March,Monday,Night,Urban,Street,Rainy,251.2977160105405,1,100,18-25,Female,0.0632224620002888,1,Poor,0,1,Minor,16,3,15.692302647849363,6954.787220822157,Dry,Distracted Driving,7,26364.35153898704,1052.904742927262,North America,3191.2540355130463
33034,2004,June,Thursday,Night,Rural,Highway,Windy,181.83229821390472,3,62,26-40,Male,0.0237400500189856,0,Poor,2,2,Severe,3,4,25.571055923671704,9547.87041199865,Icy,Drunk Driving,0,40214.55349153557,85456.7620846448,Australia,240.47382710102605
33042,2023,September,Friday,Night,Rural,Main Road,Rainy,358.6598570074348,4,89,61+,Female,0.0673967377314234,0,Good,1,2,Severe,6,0,35.38961511987547,6342.227653618525,Dry,Weather,7,41369.9528928728,95812.34975746216,Australia,1207.5457807786977
33049,2008,July,Wednesday,Afternoon,Rural,Street,Rainy,446.5487554183048,2,83,<18,Male,0.1517743633905764,0,Moderate,1,0,Minor,13,1,16.789486452756282,2215.012792562928,Icy,Drunk Driving,8,39161.04018345433,93054.27089425,South America,4228.850513677837
33061,2021,October,Monday,Afternoon,Rural,Main Road,Windy,342.0019754909636,3,44,26-40,Female,0.0722001472615562,1,Poor,1,2,Moderate,11,1,38.80736109513381,4033.586740454775,Icy,Drunk Driving,2,21284.433368340426,96369.00791059106,South America,2245.938283442072
33101,2010,May,Friday,Morning,Urban,Street,Snowy,322.9810735347609,1,59,26-40,Male,0.1668570594586488,0,Good,0,2,Minor,9,0,21.94683511202913,1170.4186319478197,Wet,Drunk Driving,6,35156.15086548557,7922.265088074647,South America,2828.9932545232764
33107,2002,July,Thursday,Night,Urban,Street,Windy,209.74332908852608,4,71,26-40,Male,0.1815202548560923,0,Poor,1,1,Moderate,13,3,52.699160297265976,8966.179381455888,Icy,Weather,7,5291.57468121258,61108.06814222981,South America,4481.506175886157
33113,2000,October,Tuesday,Afternoon,Rural,Main Road,Rainy,374.43972193163097,1,90,<18,Male,0.1868803701761124,1,Good,0,0,Moderate,7,0,39.46786703522075,7359.698435038683,Dry,Drunk Driving,5,49240.65481029415,64445.27731654062,South America,2333.065267533117
33114,2001,December,Wednesday,Morning,Rural,Highway,Snowy,424.888762080802,2,105,41-60,Male,0.0657364017406285,0,Good,1,2,Moderate,16,0,7.691580076615968,4389.070507732378,Snow-covered,Mechanical Failure,2,37739.14711113744,48965.74626841328,South America,2511.3179279017345
33116,2014,April,Thursday,Evening,Urban,Street,Windy,121.52955225990024,1,76,26-40,Male,0.171514422548912,1,Moderate,1,1,Minor,19,2,54.11776390272578,8257.726816602948,Snow-covered,Speeding,5,2181.248818273266,70872.10285061906,North America,4252.137355241809
33118,2007,October,Thursday,Afternoon,Urban,Highway,Foggy,184.1229028671691,3,118,61+,Female,0.0558293480033981,1,Moderate,0,0,Moderate,10,0,29.814077443979123,1017.437342136694,Wet,Mechanical Failure,5,40216.10837698195,67901.7060207605,North America,3910.8889710811673
33123,2016,May,Thursday,Afternoon,Rural,Main Road,Rainy,320.8731475495121,3,111,61+,Female,0.097615697355225,1,Good,2,0,Severe,1,3,22.70503575841545,2128.735418897789,Icy,Drunk Driving,3,39034.42713459589,37869.23513335195,Asia,2617.5880650272484
33133,2002,December,Tuesday,Night,Rural,Main Road,Snowy,412.70019213438246,2,96,26-40,Female,0.0100866358584317,1,Moderate,0,1,Severe,16,0,15.777993693601696,9703.8742641893,Icy,Distracted Driving,3,28464.47431026179,69390.89207057444,South America,831.0058796040861
33138,2001,August,Friday,Afternoon,Rural,Highway,Snowy,316.216723928016,3,103,18-25,Female,0.2348960071675138,1,Good,1,0,Moderate,14,4,57.13788997379066,6138.322417712371,Icy,Drunk Driving,2,32578.522270925943,46248.53020503925,North America,4321.590099369931
33156,2022,December,Thursday,Afternoon,Urban,Highway,Windy,171.58583785807195,1,60,18-25,Male,0.0127839727920882,1,Good,2,1,Minor,17,1,45.39230734753996,7748.822460575361,Snow-covered,Mechanical Failure,9,42439.6226595447,26464.685818225124,Europe,3187.2112870329647
33162,2018,January,Thursday,Afternoon,Rural,Street,Windy,151.4326721324748,4,116,61+,Male,0.188422858906815,1,Moderate,0,0,Severe,0,4,23.66564047385827,7523.854051726932,Icy,Weather,2,24795.88989557084,61026.51584922295,North America,3674.137127621616
33166,2009,November,Friday,Morning,Rural,Street,Clear,113.52913939830091,1,94,<18,Female,0.2035871592439798,1,Moderate,1,2,Severe,12,0,15.998534330319446,2022.1650426814567,Wet,Speeding,6,9600.776834376324,46154.189479813904,Asia,4627.131425606009
33168,2020,October,Friday,Afternoon,Rural,Main Road,Rainy,323.01735945659976,4,98,26-40,Female,0.2474351010142576,1,Moderate,0,0,Minor,18,3,39.26699192815075,4382.849895978916,Snow-covered,Weather,3,33328.08303507825,90071.12119021677,Australia,2372.711736304036
33172,2017,May,Sunday,Evening,Urban,Street,Clear,437.5789894104049,3,102,41-60,Female,0.0419513560377123,1,Poor,1,0,Minor,1,4,16.253268865865778,2800.577008852797,Dry,Drunk Driving,1,27694.70058943239,59298.45119431978,Asia,268.0950489604725
33185,2020,November,Saturday,Night,Urban,Main Road,Foggy,116.87513757787744,3,54,<18,Female,0.1914464762602511,0,Poor,2,2,Moderate,19,4,58.80801506944699,6128.415380325647,Dry,Drunk Driving,5,15211.425971193534,47368.412332668,Asia,2013.990013876736
33186,2003,December,Friday,Morning,Urban,Street,Windy,60.86963029365084,4,106,18-25,Male,0.1431002198436465,1,Poor,2,2,Severe,17,3,58.049493719833,2217.091322081331,Dry,Speeding,3,33428.179095926105,67472.14682108237,Australia,2357.3707828167694
33192,2001,July,Saturday,Night,Urban,Main Road,Snowy,149.26600195194294,1,107,18-25,Female,0.0094162566056393,0,Moderate,1,2,Moderate,3,4,40.89712631366104,8185.750736667039,Dry,Weather,3,46818.15118193055,68088.9429754892,South America,2653.111069754779
33200,2023,September,Monday,Night,Urban,Main Road,Foggy,177.24148819766702,4,47,18-25,Female,0.093774834500753,0,Moderate,2,2,Minor,2,4,15.145628704169551,655.0480993303202,Wet,Distracted Driving,8,29862.398990327056,7718.054731322987,North America,4572.723230208592
33210,2004,April,Sunday,Afternoon,Urban,Street,Windy,161.34599976235998,1,107,18-25,Male,0.1130224638608208,0,Moderate,0,1,Severe,15,0,50.9897055488165,8145.254656097556,Dry,Speeding,7,34801.93997724755,23728.455246472146,Europe,2790.746781586282
33212,2013,November,Sunday,Morning,Rural,Highway,Snowy,213.09222092545653,3,49,18-25,Male,0.183003456641458,1,Moderate,0,2,Moderate,14,0,12.37468800298758,160.0597945654602,Dry,Weather,7,26416.026515551654,74952.37280085628,Europe,4604.630577849396
33220,2004,August,Sunday,Night,Urban,Highway,Snowy,171.5539082084554,1,68,61+,Female,0.2105457855380865,0,Moderate,0,0,Severe,7,1,48.94667269608776,9291.61014366112,Dry,Weather,2,25254.2728415666,10944.53721348334,North America,3206.5839922839705
33225,2009,December,Monday,Morning,Rural,Highway,Foggy,264.22677921524024,3,54,26-40,Female,0.1993194768870546,1,Poor,1,0,Minor,8,4,26.836263883017743,9752.614634722211,Dry,Distracted Driving,2,32577.645502697476,50899.8195664008,North America,449.9638597905917
33226,2011,December,Wednesday,Morning,Urban,Street,Windy,170.39907807142896,3,30,61+,Male,0.1049331278433819,0,Moderate,0,0,Severe,5,3,38.169619636951566,9944.383174957571,Wet,Speeding,0,17114.47698820831,4552.667624625034,North America,1750.1481909093131
33229,2010,July,Friday,Night,Urban,Highway,Rainy,325.0474737621093,4,64,41-60,Female,0.2290826320492618,0,Good,2,1,Minor,16,3,59.93164686318483,1448.570416341311,Icy,Distracted Driving,2,35981.78185027982,92224.63605301271,Europe,4917.542046742815
33237,2024,March,Saturday,Afternoon,Urban,Main Road,Foggy,483.1451001673073,3,71,61+,Female,0.1738200917320328,1,Poor,1,0,Severe,18,1,23.311904409807152,9653.012757327568,Snow-covered,Mechanical Failure,6,41069.093075267934,50180.02611421036,Europe,3766.442915657536
33240,2017,September,Wednesday,Night,Urban,Highway,Foggy,299.12339592844705,4,63,41-60,Male,0.0142603889468629,1,Good,1,1,Moderate,8,0,39.09141710509709,2452.136724424768,Snow-covered,Drunk Driving,2,23959.296204724065,48200.11792759135,Australia,494.9958160768298
33241,2003,August,Tuesday,Morning,Rural,Main Road,Clear,81.05306678027077,1,113,18-25,Male,0.0946951694170534,1,Good,1,0,Moderate,19,0,12.133229336418031,5056.359373903692,Icy,Distracted Driving,0,48302.510669843534,22624.13931914698,North America,1119.9398643111865
33243,2008,January,Saturday,Afternoon,Rural,Street,Snowy,126.18132139417246,4,71,18-25,Male,0.0126962091184021,0,Good,1,0,Severe,11,0,36.59183987854149,2292.5283728435397,Wet,Weather,3,27621.90137653061,11928.863106153653,North America,1640.5304283133523
33246,2014,November,Thursday,Evening,Urban,Highway,Foggy,319.17217257190265,2,85,18-25,Male,0.1450408034377272,0,Moderate,1,2,Minor,15,2,10.064230628702564,2124.912250224464,Snow-covered,Mechanical Failure,6,25273.27570350637,2770.7470782756354,Australia,946.205983932042
33248,2009,December,Monday,Evening,Rural,Street,Windy,320.16221041588267,4,60,26-40,Male,0.0145324159019161,1,Poor,2,0,Minor,18,1,49.94863442870483,9593.153076431448,Wet,Mechanical Failure,9,10704.01287174762,8689.07871869981,Europe,2361.479008596601
33271,2011,April,Wednesday,Night,Rural,Main Road,Snowy,253.02491314468827,2,82,41-60,Female,0.0555240598549055,1,Moderate,1,0,Severe,18,2,10.307231798307516,5004.215787222232,Dry,Weather,0,30593.6701458242,69289.08879370152,North America,4232.76306791062
33273,2003,May,Wednesday,Morning,Rural,Highway,Rainy,172.73232204580745,3,67,18-25,Female,0.0406109231428051,0,Moderate,2,2,Minor,15,0,47.11815832319216,9052.467566329007,Snow-covered,Distracted Driving,8,38743.15222932336,10600.919148673054,North America,1158.309113846135
33286,2022,August,Wednesday,Evening,Rural,Street,Foggy,358.3241722456702,1,105,41-60,Male,0.1598204851207084,1,Poor,2,0,Severe,8,2,15.318296059719138,612.4666294873618,Snow-covered,Mechanical Failure,0,27980.94966584184,67038.70448368405,South America,3011.4931003226266
33288,2002,February,Wednesday,Afternoon,Urban,Main Road,Rainy,103.04003974251944,3,75,<18,Male,0.2248942022790278,1,Moderate,0,1,Moderate,12,4,50.278647697148735,245.20533256647627,Snow-covered,Distracted Driving,4,2143.477969823507,50938.51632688527,South America,3777.3238803468007
33301,2002,January,Thursday,Afternoon,Urban,Highway,Windy,283.57579643437936,1,109,26-40,Female,0.1247132479799586,0,Poor,0,1,Moderate,15,2,42.56864299941888,5213.736015370297,Wet,Mechanical Failure,7,35099.96108909947,8596.268467281203,Australia,756.6679166988129
33308,2006,May,Friday,Night,Rural,Street,Rainy,352.17247880267297,1,61,26-40,Male,0.1866140226845449,1,Good,0,1,Moderate,15,4,52.97621036392455,6450.2777890487,Icy,Mechanical Failure,0,3876.6287147698217,86008.19760437761,North America,3977.1266681550887
33313,2014,November,Friday,Afternoon,Rural,Street,Snowy,68.72132488191227,2,111,<18,Female,0.1124788300824963,1,Poor,2,0,Severe,12,2,6.736344442749884,4182.666504428658,Icy,Speeding,2,31899.866690663497,71501.51152395665,Europe,1682.478456586227
33340,2009,April,Wednesday,Evening,Rural,Highway,Snowy,382.0983425202332,2,113,41-60,Male,0.1069149808447927,1,Moderate,2,0,Minor,6,0,29.66140136005316,4853.079189826007,Icy,Distracted Driving,6,47337.19164951492,30800.76516105293,Asia,209.91748513598836
33346,2007,October,Sunday,Evening,Urban,Main Road,Clear,433.7248788586692,1,54,<18,Male,0.1133396771536145,0,Poor,1,1,Severe,7,0,20.78006245693399,4882.743406862815,Snow-covered,Speeding,5,933.1352275072234,66350.05534241814,North America,2313.0270430964183
33347,2000,September,Wednesday,Night,Urban,Highway,Rainy,216.1677196440709,2,102,18-25,Male,0.0175081457898322,1,Moderate,2,2,Severe,10,2,46.53720668880341,9482.207474942225,Wet,Drunk Driving,1,20831.189318181856,48693.768519469406,Asia,3151.312407170172
33370,2000,November,Thursday,Afternoon,Urban,Highway,Rainy,125.14897947241482,3,48,26-40,Female,0.1348025411868755,1,Moderate,2,2,Severe,18,4,49.17146228984657,8331.59334621046,Icy,Distracted Driving,5,25352.82017454153,55181.25818381661,North America,4166.654572838479
33376,2002,December,Saturday,Evening,Urban,Highway,Foggy,233.38750942121135,2,53,<18,Male,0.0925556725076594,1,Moderate,1,2,Moderate,3,3,21.94883660044008,1579.796623398425,Wet,Weather,6,46996.54667902514,82090.21233994936,South America,470.89182899383246
33378,2002,February,Monday,Night,Urban,Street,Clear,423.4052634524871,4,116,41-60,Male,0.2341533956097353,0,Moderate,2,1,Severe,19,0,49.12492438618524,1061.988586049985,Wet,Speeding,3,13075.99382857042,52794.35865023109,Asia,4511.310138380674
33405,2021,June,Tuesday,Morning,Urban,Main Road,Windy,424.665946682078,4,37,26-40,Female,0.2312695694857583,1,Poor,2,0,Severe,12,0,38.10083492189253,1707.3771222145908,Icy,Speeding,7,20322.255425967,17650.35450499873,North America,4212.301213831636
33430,2023,March,Friday,Morning,Rural,Highway,Clear,63.68358385061961,4,71,18-25,Male,0.0497504514157568,1,Poor,1,0,Moderate,2,0,22.042122188531472,2210.4303598636925,Snow-covered,Drunk Driving,6,9783.80318669452,46079.55126226701,South America,4676.385362548049
33440,2019,November,Monday,Morning,Rural,Street,Windy,494.936239143897,1,51,<18,Female,0.147246080250599,1,Good,0,1,Minor,17,4,41.572036974147736,8363.581169492549,Wet,Speeding,4,40852.96446615468,45690.7237489761,North America,2025.0460992011444
33445,2000,July,Thursday,Evening,Urban,Street,Snowy,155.45613237954024,1,83,26-40,Male,0.0172483467735725,1,Good,1,1,Severe,7,4,27.97055774152065,4251.0643707213785,Dry,Distracted Driving,3,20742.82045725998,88956.15274286049,North America,1419.3303626846414
33465,2017,October,Wednesday,Night,Urban,Main Road,Rainy,280.8526832531419,2,103,61+,Female,0.1308400386505949,1,Moderate,1,0,Minor,14,2,53.39864813407196,9370.02776762578,Snow-covered,Speeding,0,17242.430500690763,98994.7354703841,Europe,3018.472221223919
33489,2019,September,Monday,Evening,Urban,Street,Rainy,372.62525192986567,4,87,41-60,Female,0.0865678749592964,0,Moderate,0,2,Severe,17,1,36.33304642349658,6351.996592654223,Dry,Distracted Driving,6,33540.70006880823,16294.958200151825,North America,696.7674133085584
33490,2004,November,Wednesday,Morning,Rural,Street,Snowy,361.0329691445352,1,46,18-25,Female,0.2154241958092758,1,Moderate,0,2,Severe,0,4,50.06804841788564,7856.541654760795,Wet,Weather,0,7094.127956800792,63758.21023193358,Asia,2312.4021827393744
33498,2010,March,Sunday,Evening,Rural,Highway,Rainy,188.4851940721834,1,100,26-40,Male,0.084373445732216,0,Moderate,2,1,Moderate,14,1,30.156783490032232,6156.874382444578,Wet,Speeding,3,21211.89159503317,52087.52828761652,Asia,3454.533142049411
33501,2009,May,Saturday,Night,Rural,Highway,Windy,63.21832373000487,4,34,41-60,Female,0.200808671578262,0,Moderate,0,2,Severe,18,3,6.262720664096918,7707.712073804915,Snow-covered,Weather,8,3148.9948669710666,17557.231477502824,Australia,3793.447230210588
33520,2022,August,Sunday,Morning,Rural,Highway,Rainy,170.90363017871636,4,71,61+,Female,0.2242992891975468,1,Moderate,1,2,Moderate,2,4,41.38401510501568,5621.075594863376,Wet,Weather,0,19031.129865599178,65588.91030691852,Australia,107.68671681993136
33523,2011,September,Tuesday,Afternoon,Urban,Street,Clear,283.65672971565914,4,69,18-25,Male,0.1745476112350037,0,Good,1,0,Moderate,13,4,30.23600582130224,9911.621097176632,Dry,Weather,9,7913.8793162392785,54781.742129769205,South America,997.8443227173656
33534,2003,October,Sunday,Morning,Urban,Street,Snowy,291.5760126452321,3,102,41-60,Female,0.0256894150760193,0,Good,2,0,Minor,3,2,53.58644602419651,1301.695327322194,Wet,Weather,9,40179.791422676,2005.430366034336,Europe,2462.774913988238
33536,2023,December,Monday,Night,Urban,Street,Clear,104.22023940347027,4,49,41-60,Female,0.0139861708359944,1,Poor,2,0,Minor,17,0,48.813597446408245,1648.4520436087475,Wet,Mechanical Failure,5,49988.59265066822,28184.786584110778,North America,3614.9274798099136
33560,2012,July,Wednesday,Afternoon,Urban,Highway,Windy,139.3542227334826,3,92,18-25,Male,0.0879413604105415,0,Good,2,1,Severe,0,4,19.412623078547966,2110.662867760956,Dry,Drunk Driving,5,46094.571633321815,96222.8374860049,Australia,4506.498863951739
33575,2021,December,Saturday,Afternoon,Rural,Highway,Windy,212.1065467405137,2,69,41-60,Male,0.1805128502313562,0,Good,1,2,Minor,17,0,32.20335610547434,9143.323616848227,Icy,Speeding,5,2909.854889423406,16421.94364220327,Australia,3744.448315435137
33580,2000,July,Tuesday,Afternoon,Rural,Main Road,Windy,102.3116745945552,2,93,61+,Male,0.1703849970962,0,Moderate,0,0,Severe,10,1,10.914551715064515,1589.547209320111,Wet,Drunk Driving,5,21078.82897025133,65619.79429481446,Australia,753.3270710171636
33592,2012,October,Thursday,Night,Urban,Highway,Foggy,394.44283179750295,4,112,<18,Female,0.2481257825571743,0,Poor,0,1,Minor,0,4,41.83478776581603,1791.372189535041,Snow-covered,Distracted Driving,6,10538.53841977895,79892.83128197333,Asia,1428.291179300021
33593,2010,August,Sunday,Evening,Rural,Highway,Windy,462.8625826703844,1,70,41-60,Male,0.2435916702526824,0,Poor,0,1,Severe,13,3,54.26641457659022,145.44035504144625,Icy,Distracted Driving,5,37083.26234420289,80777.13240025015,Europe,659.6590355741602
33595,2011,January,Thursday,Night,Urban,Street,Windy,428.299204602591,1,55,<18,Female,0.0612180615081686,1,Moderate,2,2,Minor,7,4,19.97054494754011,7051.919300670779,Dry,Weather,0,45033.18230079454,24148.82395556452,Australia,4360.697336642164
33604,2009,September,Thursday,Morning,Rural,Highway,Rainy,143.68225783410935,1,38,61+,Male,0.2073009674429868,0,Good,2,2,Minor,2,0,7.349731338323703,3154.4696213336574,Snow-covered,Drunk Driving,5,25682.34070469283,67171.04251182721,Europe,3470.098758535188
33620,2005,October,Friday,Afternoon,Urban,Street,Snowy,495.3486778533514,2,67,41-60,Female,0.1458690224534319,1,Good,0,0,Moderate,15,1,56.60596884361732,3462.8512580029283,Icy,Distracted Driving,5,11282.370444231388,8473.617915739651,Australia,2591.654010193213
33625,2015,August,Friday,Morning,Urban,Highway,Rainy,455.4039774427264,4,100,41-60,Male,0.1642190975787588,1,Moderate,1,2,Minor,13,3,28.497019924901245,8029.200315243173,Snow-covered,Distracted Driving,0,46654.98261668678,86821.45878878373,South America,3780.303139632444
33626,2024,January,Sunday,Afternoon,Urban,Street,Rainy,447.2908200179536,2,46,18-25,Female,0.1462906250873578,1,Good,1,1,Severe,12,0,12.559098997789754,7826.841016755596,Dry,Weather,3,27026.013506054485,70501.69668056042,Asia,2130.025824670209
33634,2007,July,Saturday,Afternoon,Rural,Highway,Rainy,93.14363897261308,4,106,26-40,Female,0.1199908578550398,0,Moderate,0,2,Minor,11,4,26.32632324187371,7154.262125199486,Dry,Drunk Driving,0,46872.79514523429,55225.73002975856,Europe,4877.227967458008
33635,2024,December,Wednesday,Evening,Urban,Highway,Rainy,466.97573219072433,3,32,<18,Female,0.1623464066297127,1,Moderate,0,2,Minor,16,4,26.3372386678161,1126.7074259475007,Wet,Speeding,2,1676.4569519808592,68370.41734100744,Europe,3203.580555519748
33653,2009,June,Monday,Afternoon,Rural,Main Road,Snowy,361.121333149152,1,84,41-60,Male,0.1711695282889359,1,Poor,0,1,Severe,17,0,11.655161169757598,8610.449245084894,Snow-covered,Speeding,6,19193.237213086308,43549.33356255598,North America,4726.875179460238
33695,2016,October,Friday,Evening,Rural,Street,Foggy,290.88660974470724,2,65,41-60,Female,0.1402044423398094,1,Moderate,0,2,Moderate,2,4,40.94547746802704,1593.906300455153,Icy,Drunk Driving,5,8553.127631757681,2673.4415417449145,Asia,1523.3337943256386
33755,2011,December,Monday,Afternoon,Urban,Main Road,Windy,309.0649137145526,4,91,18-25,Female,0.0867179269313234,0,Good,2,0,Minor,6,3,12.47686843388669,1538.0269597402307,Snow-covered,Drunk Driving,8,33523.079056337825,78230.84184821301,Asia,2563.126316736784
33758,2008,November,Wednesday,Night,Rural,Street,Windy,209.6120342000736,2,93,61+,Male,0.2406268618986354,0,Moderate,1,2,Moderate,0,2,53.8063409241403,9697.078229604062,Wet,Drunk Driving,9,6110.960625273196,97484.16715724688,Asia,2558.9045246770115
33761,2013,January,Sunday,Afternoon,Rural,Main Road,Clear,433.04852214914513,2,77,<18,Male,0.1801281798992783,1,Poor,0,2,Severe,16,3,47.82730527180558,2662.114556532599,Snow-covered,Speeding,8,28058.279260400737,91293.19357734577,South America,4521.091098620253
33777,2018,January,Saturday,Afternoon,Rural,Main Road,Foggy,143.75899547789928,3,84,26-40,Female,0.0898967973273283,1,Good,0,1,Moderate,13,1,12.629822249963036,9892.957127417392,Wet,Distracted Driving,7,18126.97955962924,65140.95212101821,Australia,914.0012285444134
33781,2003,May,Saturday,Morning,Rural,Highway,Clear,411.3777103784685,2,35,26-40,Male,0.0744530575448207,0,Good,2,2,Moderate,2,4,37.4504026737333,3699.273417774496,Wet,Weather,5,46431.442431037205,16642.410972181708,Europe,560.2289966510491
33786,2007,May,Tuesday,Night,Urban,Highway,Clear,447.4880702770601,1,89,<18,Female,0.213588752542728,0,Moderate,0,1,Moderate,16,0,22.584174539000927,4175.936176408253,Snow-covered,Distracted Driving,5,7310.254981861971,18693.08781736033,North America,4079.857731519133
33805,2001,September,Thursday,Evening,Rural,Street,Snowy,101.90994531703367,4,95,41-60,Male,0.1765308230654514,0,Good,0,1,Severe,14,1,34.420290959945525,8746.53036265871,Dry,Drunk Driving,3,878.7944466974727,64431.69842293512,Europe,4157.3469657023525
33818,2011,April,Wednesday,Afternoon,Rural,Highway,Windy,110.66218445963456,1,107,41-60,Female,0.0779698145894421,1,Good,1,2,Moderate,19,1,38.10370327560148,5745.084551900309,Snow-covered,Distracted Driving,7,40818.822280543216,80221.71068727033,Asia,1409.9894620020857
33819,2009,December,Tuesday,Night,Urban,Highway,Rainy,106.59520568983868,2,50,<18,Male,0.0085949181868624,1,Good,1,1,Moderate,16,3,28.608075527321684,8676.367088532546,Wet,Speeding,6,20948.831973745942,87846.5413348665,South America,3116.8432213730443
33827,2011,July,Wednesday,Evening,Urban,Main Road,Foggy,494.4770910856109,3,63,18-25,Female,0.2363777263334369,1,Good,1,0,Severe,13,0,17.927557962234467,7703.053490509978,Icy,Drunk Driving,7,24791.040580280394,24426.94151792165,Asia,3959.218983042109
33829,2004,July,Saturday,Evening,Urban,Street,Windy,350.37015136950885,1,85,26-40,Male,0.1240946125019201,1,Poor,2,2,Minor,11,0,56.36914079379174,4964.752267743189,Snow-covered,Weather,9,8616.419176631927,64355.20196529945,Australia,4970.402545739221
33832,2017,January,Tuesday,Morning,Urban,Highway,Clear,129.06900584740492,2,106,26-40,Female,0.1594908698202748,1,Good,0,1,Moderate,4,3,32.32955141847615,7452.966221302301,Wet,Drunk Driving,9,28653.632320010365,20197.503292289995,North America,3362.830604918531
33833,2009,January,Friday,Night,Urban,Street,Rainy,451.9805832999158,2,101,41-60,Female,0.0873118997467999,1,Poor,2,1,Severe,16,1,34.41999091445591,8190.433213537873,Snow-covered,Mechanical Failure,9,25896.929402646834,7278.479011449754,Australia,309.33924917988173
33869,2016,November,Saturday,Afternoon,Urban,Highway,Windy,59.00317091488707,4,46,18-25,Female,0.1005504633492185,0,Moderate,0,2,Severe,9,0,24.655706412360523,7108.939695938917,Icy,Distracted Driving,6,44034.164657935406,4579.556883439556,Australia,2193.7574083568816
33874,2008,December,Monday,Afternoon,Rural,Street,Clear,434.4744575446,2,87,18-25,Female,0.0041067969798613,0,Poor,2,2,Moderate,7,2,10.664794431021932,7963.920174820272,Dry,Distracted Driving,7,42687.51555990199,74057.64769509072,South America,4662.273218623049
33883,2011,January,Friday,Night,Urban,Street,Windy,476.4948067240667,2,102,41-60,Female,0.156381003434185,1,Good,1,2,Moderate,10,0,49.26300404796797,6680.132027816919,Wet,Mechanical Failure,7,18934.57247996037,50305.4575917718,Australia,2521.342770600651
33925,2023,April,Saturday,Night,Rural,Main Road,Snowy,231.21693881480803,2,112,41-60,Female,0.0352876767550416,0,Poor,0,1,Moderate,2,4,44.283125474033326,3940.885041582827,Snow-covered,Mechanical Failure,9,31751.45282761481,28084.0705968658,South America,261.99045727243765
33947,2007,June,Wednesday,Evening,Rural,Highway,Clear,360.0311124361708,2,83,26-40,Male,0.0408923916990514,0,Good,0,0,Minor,9,0,18.71147392482467,5546.311119109108,Snow-covered,Speeding,5,43611.58189297341,81601.63408886566,Australia,2607.276664702651
33948,2007,November,Monday,Night,Rural,Street,Clear,219.0636354151273,2,115,18-25,Male,0.1250125938302279,0,Poor,2,1,Moderate,16,4,19.03895399225465,2194.058368695428,Dry,Drunk Driving,9,17202.319282841097,16561.532745184733,Europe,364.32350310517614
33949,2008,June,Sunday,Morning,Urban,Main Road,Snowy,453.61097132791343,2,83,<18,Male,0.0044988811088617,0,Good,2,0,Minor,6,1,23.343690467314627,1080.3866551894375,Dry,Weather,5,43874.53387928744,28070.04003421038,South America,286.4117489278849
33952,2002,December,Friday,Afternoon,Urban,Main Road,Snowy,309.14438794259394,3,64,<18,Male,0.0249179513002161,0,Moderate,1,2,Severe,4,1,43.07980027485311,6486.415745656349,Snow-covered,Mechanical Failure,0,23604.65081565918,50979.121753124295,North America,4684.737937288664
33958,2008,October,Thursday,Morning,Urban,Main Road,Snowy,348.9889478168246,3,110,26-40,Male,0.1810419810331709,0,Poor,0,1,Minor,6,2,13.81472554859586,7263.163280519201,Dry,Drunk Driving,4,12675.236158926084,35561.1681616912,Asia,4344.692895938915
33969,2012,August,Saturday,Morning,Rural,Street,Clear,70.3354676689985,1,111,18-25,Male,0.0058737054453519,1,Moderate,0,1,Severe,14,3,24.98189499620332,5534.8023573067385,Wet,Speeding,0,24965.90932286675,28031.819096883428,North America,3802.4580235800527
33986,2002,March,Friday,Night,Urban,Highway,Rainy,484.6310085640178,2,90,18-25,Male,0.1062662902825975,0,Good,1,0,Minor,1,2,10.429809154991888,8738.581177422193,Snow-covered,Mechanical Failure,1,22816.30722563947,84824.13793425668,South America,556.1731305656751
