,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
34503,2023,September,Thursday,Afternoon,Rural,Main Road,Foggy,180.57147051884047,1,78,41-60,Female,0.0834840484930728,0,Poor,2,2,Severe,10,1,24.46896111517019,3101.4689292836583,Wet,Distracted Driving,8,33789.613374262284,30336.66478099174,Europe,2945.030391549943
34509,2016,June,Wednesday,Morning,Rural,Main Road,Rainy,81.52538593774456,3,116,18-25,Male,0.1516727194943206,0,Moderate,0,2,Minor,2,0,35.64911568433459,4354.024057832503,Snow-covered,Distracted Driving,0,10999.667244664804,10806.24471243076,Asia,3186.0569205018915
34536,2011,June,Tuesday,Night,Rural,Highway,Snowy,194.30072108429087,3,62,<18,Male,0.1617105334363795,1,Good,2,0,Severe,14,4,47.41942641717368,5653.078129232927,Dry,Speeding,1,26362.51032000975,18547.041875468178,South America,2368.5966205807435
34542,2012,January,Friday,Night,Rural,Street,Clear,465.5539806368741,3,52,61+,Male,0.0548630333844476,1,Good,2,0,Minor,11,1,58.47048840976567,4749.132041675324,Dry,Drunk Driving,7,31494.78590648581,71049.38025973346,South America,1479.1420636237224
34543,2011,February,Wednesday,Afternoon,Urban,Highway,Rainy,442.0588637616403,3,52,<18,Male,0.1038602112076219,0,Good,2,1,Severe,18,2,59.15493893707482,8858.387769946476,Icy,Mechanical Failure,3,41676.00775349388,89691.97689685659,South America,2900.07625747161
34550,2002,April,Thursday,Morning,Urban,Main Road,Windy,95.7047408190006,2,102,18-25,Female,0.1229423362253992,0,Moderate,2,2,Moderate,10,4,11.017352039564877,6478.637042186564,Icy,Distracted Driving,9,49696.00243033736,35270.69429535404,South America,2300.220613219369
34551,2004,November,Monday,Morning,Rural,Highway,Windy,146.75071227916743,3,105,26-40,Female,0.2274465009169134,0,Moderate,2,0,Severe,13,4,6.327896118851337,4994.246049455798,Wet,Weather,0,21532.059794929337,31261.4595160594,Asia,1969.386514671936
34556,2017,February,Saturday,Afternoon,Urban,Street,Windy,203.27154756822117,1,54,61+,Female,0.175062363032725,0,Moderate,2,0,Moderate,6,4,46.92508178377189,8852.998503797335,Wet,Drunk Driving,0,1217.7539226428803,54544.60982402016,Australia,643.011771717405
34579,2010,May,Wednesday,Morning,Rural,Main Road,Snowy,202.51750864030132,4,87,41-60,Male,0.1860633738103209,1,Good,2,1,Minor,18,2,58.39001660329775,6487.164775329806,Wet,Weather,0,6568.741586042155,30672.32895672357,South America,2332.0320140409854
34584,2002,April,Thursday,Morning,Rural,Main Road,Clear,470.7621687475817,1,110,61+,Male,0.096925710214019,1,Moderate,2,2,Minor,6,4,20.128627645689367,8290.26121396209,Dry,Speeding,2,49940.86848080401,39117.44530396887,South America,1440.0732556074863
34599,2008,August,Tuesday,Morning,Rural,Highway,Foggy,325.6381918642817,3,44,<18,Male,0.1844326403227519,1,Moderate,0,1,Moderate,5,2,7.34045676305847,9733.30987613816,Snow-covered,Drunk Driving,0,11584.592720904246,76710.93161100063,Asia,364.87439475512014
34604,2021,November,Saturday,Night,Rural,Highway,Windy,478.3200335665426,1,99,26-40,Male,0.1202023693166177,1,Good,1,1,Severe,7,4,26.92208313445256,9849.09719781966,Icy,Mechanical Failure,3,43812.02792288262,12066.794417254176,North America,4137.337759106026
34605,2014,November,Friday,Evening,Rural,Street,Clear,377.9620339087021,3,92,61+,Female,0.1306087168143212,0,Good,2,1,Minor,8,0,42.17276291147531,1727.180650092251,Snow-covered,Distracted Driving,8,8596.784063325053,13458.14903895762,South America,384.5906670569948
34606,2021,August,Monday,Evening,Urban,Street,Snowy,109.95831462885522,3,39,61+,Male,0.1926736158092346,1,Poor,2,1,Severe,6,2,44.03638281172912,827.3816305977075,Dry,Distracted Driving,2,39840.56556522045,89096.944339054,North America,647.0026121722419
34609,2008,September,Monday,Night,Rural,Highway,Rainy,154.77620443524148,4,69,41-60,Female,0.2094321786665042,0,Poor,2,2,Minor,1,0,50.36696876185776,5584.231492725041,Dry,Mechanical Failure,1,42000.578822013136,3661.04030924185,Asia,317.14159324130225
34612,2023,July,Wednesday,Evening,Urban,Highway,Rainy,79.557637447394,1,111,18-25,Female,0.0915324703762552,1,Moderate,0,1,Minor,17,3,15.767805842825789,4475.518636342553,Wet,Weather,4,33602.57304923776,59815.25899781997,Europe,3654.041003146113
34621,2006,October,Wednesday,Afternoon,Rural,Street,Rainy,157.26371832206615,4,116,26-40,Male,0.0460846367496623,0,Poor,1,1,Minor,11,2,10.556808066613886,842.8188125340249,Icy,Weather,8,12993.203914428155,34622.920109580045,South America,3370.6420046574267
34635,2023,November,Monday,Morning,Rural,Main Road,Windy,499.3914784451258,2,69,61+,Male,0.1175418158883957,1,Poor,0,1,Severe,5,1,10.40130792684724,363.6893740132252,Wet,Drunk Driving,5,3983.559643749599,8497.045542185206,Australia,4441.906573417192
34638,2015,April,Friday,Evening,Urban,Street,Rainy,138.9217976169557,3,112,26-40,Female,0.120083773947028,0,Good,2,0,Minor,13,1,29.31091828780635,8709.377273971631,Wet,Distracted Driving,6,44184.379519651855,6850.395782122296,South America,113.52570682914656
34646,2007,May,Friday,Night,Rural,Highway,Clear,106.53034608869594,3,57,26-40,Female,0.1235498182863037,0,Good,0,2,Severe,16,0,19.218041483021864,8558.906096479936,Dry,Weather,5,24170.808620502296,23411.388675260787,South America,987.099465057931
34654,2020,October,Thursday,Morning,Rural,Highway,Snowy,271.2211963734085,2,106,26-40,Male,0.1325495654647281,1,Good,0,2,Moderate,2,1,40.62066521853412,1706.6286759465384,Wet,Distracted Driving,7,46929.848849248265,81496.39678163793,Australia,3458.965803277778
34670,2009,March,Monday,Evening,Rural,Main Road,Rainy,211.988430390191,1,100,26-40,Male,0.0229059170526863,1,Poor,2,1,Minor,14,4,27.088628000374804,5450.734886116889,Snow-covered,Weather,4,26556.60151194952,81709.92106051341,Asia,4426.569518764551
34675,2021,August,Sunday,Evening,Urban,Highway,Clear,173.78914628025487,3,117,26-40,Female,0.0213105969948015,0,Good,2,1,Minor,15,2,26.143943254118152,6472.788504793476,Dry,Weather,4,20349.57715491333,14814.03260370977,South America,992.3845041517146
34703,2017,November,Wednesday,Morning,Urban,Street,Snowy,282.69295998762647,1,87,26-40,Female,0.1611371675409995,1,Poor,0,1,Minor,12,0,42.20882271206308,4199.3465261614,Icy,Drunk Driving,8,25420.275837839577,42619.61801416336,Europe,12.236336827094089
34710,2020,October,Thursday,Evening,Urban,Street,Windy,350.7749453172544,2,89,26-40,Female,0.0239155704103338,1,Poor,1,2,Severe,11,0,24.62641807814296,3846.060171075717,Wet,Distracted Driving,9,33336.2612964128,42170.54277672727,Europe,2402.4145073871623
34718,2019,June,Sunday,Night,Urban,Street,Windy,333.7964029655199,1,63,26-40,Female,0.2072618186728692,1,Poor,0,0,Moderate,3,2,23.353443540773444,7770.854122776314,Icy,Distracted Driving,5,26375.55738502673,64403.19402976993,Australia,4255.224586343957
34724,2022,November,Saturday,Night,Urban,Highway,Windy,273.500570976052,2,111,26-40,Female,0.1881575440592641,0,Moderate,2,1,Minor,8,3,39.79086247519762,271.037282585722,Snow-covered,Distracted Driving,3,2120.9732197738867,59237.78857272296,North America,455.12840625120384
34731,2008,March,Monday,Evening,Urban,Street,Snowy,249.0067947014121,3,47,18-25,Female,0.0881880974378841,0,Poor,2,2,Minor,18,3,25.92197045060351,1459.3734238097695,Snow-covered,Mechanical Failure,6,45755.49247047144,68685.21749751235,Europe,228.56248250645703
34738,2015,February,Thursday,Morning,Rural,Highway,Foggy,278.3212559225186,2,96,18-25,Female,0.1001090704388667,0,Moderate,0,1,Moderate,9,4,28.123626847807923,3333.570828841978,Icy,Drunk Driving,9,2350.0593106989218,26257.02180144901,Asia,2784.795340284856
34740,2024,March,Monday,Morning,Urban,Highway,Rainy,194.19342376672265,4,60,18-25,Male,0.0164593372016139,1,Poor,1,2,Minor,4,3,12.756983547893244,1008.2959748218142,Snow-covered,Speeding,8,20956.96892954793,47489.52640537682,South America,1713.855317144065
34747,2010,April,Thursday,Afternoon,Urban,Street,Windy,57.05385163427464,2,33,26-40,Male,0.0692306671793953,0,Good,0,2,Severe,6,3,23.269320705215147,2501.134137956824,Snow-covered,Distracted Driving,8,29945.34973290048,22669.952496713337,Australia,4092.612386813779
34760,2012,September,Monday,Evening,Urban,Main Road,Foggy,438.13991722362175,4,38,26-40,Male,0.0540143673313008,1,Good,0,2,Moderate,6,4,55.17862885534418,887.4729268358778,Snow-covered,Weather,6,4260.0690297202655,46371.824926136695,South America,100.331822774592
34768,2003,December,Saturday,Afternoon,Rural,Highway,Foggy,369.0059912389145,3,72,61+,Female,0.0861337288107502,1,Moderate,1,1,Moderate,8,0,17.625122209492815,493.6300466144239,Wet,Mechanical Failure,9,4880.478616075407,79467.36842162229,Asia,3869.514390008824
34771,2004,August,Wednesday,Morning,Urban,Highway,Rainy,363.9801642632201,1,32,41-60,Female,0.0440763734598838,1,Poor,2,0,Moderate,7,2,27.422403650576467,3543.9252857665533,Wet,Mechanical Failure,9,43516.62194028509,69174.08960939191,North America,1579.4461129725244
34797,2012,May,Friday,Evening,Rural,Highway,Rainy,477.37271356027446,3,60,<18,Female,0.0289736668872586,0,Poor,1,2,Moderate,10,0,48.94050151724135,983.6098843106367,Snow-covered,Weather,7,7397.035550965788,54663.61601994933,Australia,4081.482553025352
34808,2008,May,Sunday,Night,Urban,Main Road,Foggy,324.9529047571688,3,78,26-40,Male,0.0526865840276057,0,Moderate,1,2,Severe,3,3,17.000506046048038,4422.130604106766,Dry,Mechanical Failure,8,4359.25019175815,88812.04351996531,Asia,3832.9868928626897
34819,2012,February,Saturday,Evening,Urban,Main Road,Snowy,200.65055154837745,1,114,61+,Female,0.0037115237007072,0,Poor,1,1,Minor,2,1,7.307257393459293,702.8068966807572,Dry,Weather,1,15979.887889274574,91196.14528480158,Australia,3281.86320753114
34837,2010,May,Wednesday,Evening,Rural,Highway,Clear,271.9441306608624,4,53,18-25,Female,0.2220751595825854,0,Moderate,1,2,Minor,9,4,38.743296390495786,3031.424302022424,Dry,Speeding,7,16747.44505234643,86392.80644481267,Asia,3159.572997414365
34858,2011,June,Saturday,Night,Urban,Street,Snowy,188.15338071973977,3,57,18-25,Female,0.0327866146647608,0,Moderate,1,2,Minor,12,2,23.23470831552499,9641.69281638958,Snow-covered,Weather,3,2812.6652398134797,88019.46192420114,Asia,2366.830421294985
34879,2013,November,Sunday,Morning,Urban,Main Road,Clear,334.8990437249797,4,60,41-60,Male,0.1568868583415579,1,Poor,2,0,Minor,1,1,5.362038796153697,2253.702756233062,Dry,Distracted Driving,7,48388.67312848179,59172.47487311512,Asia,3411.391693233075
34899,2006,November,Tuesday,Night,Rural,Main Road,Snowy,410.2881296776251,2,50,26-40,Female,0.1177752075259637,1,Good,2,2,Moderate,6,3,50.1775180990204,5264.175942850436,Wet,Drunk Driving,7,26382.915225220622,15750.438242143957,North America,1801.79295496837
34917,2001,March,Saturday,Evening,Rural,Highway,Foggy,119.92324070505268,2,90,61+,Male,0.2027297544019049,1,Moderate,1,0,Moderate,0,1,20.00695253919513,3967.323342112825,Wet,Speeding,5,47592.29072838801,5305.257175082531,North America,141.18702906117716
34948,2018,March,Friday,Morning,Urban,Street,Clear,137.30216588087876,2,111,41-60,Male,0.0658812510020747,1,Moderate,0,2,Moderate,5,2,23.35402981977888,934.5083159724452,Snow-covered,Mechanical Failure,7,10947.562458525865,43539.22784301302,Europe,410.8355358162186
34985,2017,September,Friday,Afternoon,Rural,Main Road,Clear,157.30245337517522,1,87,18-25,Male,0.0796133644818373,1,Moderate,2,0,Minor,12,3,39.78765613160214,4036.088562192364,Dry,Speeding,6,40585.33861456799,31799.323456051858,Australia,306.53337449518824
34987,2013,June,Friday,Evening,Rural,Highway,Snowy,95.97004379880528,3,61,41-60,Male,0.1036186040326202,1,Moderate,0,2,Moderate,17,1,44.59146342850668,7231.391226868151,Icy,Mechanical Failure,1,44215.217130952034,3002.1946295124044,Australia,2167.7257431181624
34998,2020,April,Friday,Afternoon,Urban,Highway,Clear,253.2763099018602,4,58,41-60,Male,0.0647051597346721,1,Good,1,1,Severe,14,0,28.04866917732638,1294.5885446055306,Icy,Speeding,1,34738.71798456711,13791.90838774576,Australia,4362.265715623865
35035,2015,July,Wednesday,Night,Urban,Highway,Rainy,197.4685851050736,1,110,26-40,Male,0.2216810410345872,0,Moderate,1,0,Minor,3,0,52.06547884549582,6515.097748956711,Icy,Mechanical Failure,1,35441.29467720615,64655.910191349074,South America,4354.364776958634
35054,2014,August,Saturday,Night,Rural,Main Road,Windy,350.01458764395284,4,67,<18,Male,0.1734928122280563,1,Good,0,0,Minor,17,2,37.96600854236893,9524.68666370493,Snow-covered,Speeding,4,6627.579338886334,59715.953835318665,Australia,1666.9043011971442
35081,2016,May,Sunday,Evening,Rural,Street,Foggy,336.16502153285256,2,102,18-25,Male,0.0450440178837565,1,Moderate,2,1,Moderate,15,3,39.45634653335806,8876.108291631228,Icy,Mechanical Failure,4,4171.881548823916,48643.98315580301,North America,4768.193947371632
35097,2019,August,Tuesday,Night,Rural,Main Road,Clear,319.10877132520125,1,65,41-60,Male,0.1813491954220893,1,Poor,1,2,Moderate,5,2,47.825542687421695,1672.24433806219,Wet,Mechanical Failure,8,20724.74557583105,50743.75516641592,South America,3710.496998730928
35098,2001,November,Monday,Afternoon,Rural,Main Road,Foggy,463.3623346937423,3,53,61+,Male,0.0217581128906249,0,Moderate,0,1,Severe,0,2,19.267668144451772,736.757674164739,Dry,Weather,8,49162.4398817228,62692.36166548987,Europe,1719.752969575653
35109,2010,June,Wednesday,Evening,Urban,Highway,Snowy,136.12480260109044,2,119,41-60,Female,0.0761138602684262,0,Moderate,0,0,Moderate,13,1,24.67587938490035,5056.841812061372,Snow-covered,Mechanical Failure,9,12090.993005365506,57538.02822676679,South America,3726.619036470732
35111,2012,June,Monday,Afternoon,Urban,Street,Rainy,372.24885579811496,2,34,26-40,Male,0.2399107953301624,1,Moderate,0,2,Minor,10,2,55.62878712340681,6450.301751106028,Dry,Drunk Driving,0,31574.43744713581,56482.1215430269,Asia,4254.031159350583
35120,2013,June,Monday,Night,Rural,Highway,Windy,104.11030661263304,2,98,41-60,Male,0.0287429102043455,1,Good,0,2,Moderate,16,3,16.689845674555343,3268.2645739932755,Wet,Speeding,9,35858.38844103513,55577.69532771143,Europe,3149.145627294304
35125,2015,September,Sunday,Evening,Rural,Street,Clear,381.3031690046133,1,57,18-25,Male,0.0505551085183381,1,Moderate,1,1,Moderate,7,3,37.24681430086753,8141.352005843541,Icy,Speeding,7,3333.8913163726183,29014.89982667546,Europe,4448.747308822195
35134,2010,April,Monday,Morning,Rural,Street,Snowy,75.90851990396115,3,119,26-40,Male,0.1011185934664296,0,Poor,2,2,Minor,1,4,7.051231525979045,678.2951297574267,Dry,Distracted Driving,8,35160.328906871604,76287.00763640663,Asia,680.0941890569206
35151,2005,September,Tuesday,Afternoon,Rural,Main Road,Snowy,286.973581782961,4,85,18-25,Male,0.2084625662779163,0,Poor,1,2,Severe,4,1,10.435580555362437,9057.123307549857,Snow-covered,Distracted Driving,4,28745.971656663645,94754.71636378556,North America,3211.367336941674
35183,2021,January,Monday,Morning,Rural,Street,Rainy,246.29320487386147,3,33,61+,Male,0.1481474119595704,0,Good,0,1,Moderate,19,4,21.64740502520772,3907.2183673186255,Wet,Weather,9,23401.807110761976,78897.07713781031,Asia,1945.9219619427888
35192,2018,July,Monday,Night,Urban,Street,Rainy,232.38710543067623,1,119,26-40,Female,0.0574460638239637,0,Moderate,1,2,Moderate,18,3,17.03686799167247,7147.99680351518,Wet,Drunk Driving,8,49996.80880302756,8633.791518317514,Asia,1337.091102523257
35197,2014,July,Monday,Afternoon,Rural,Street,Snowy,377.8461768040847,3,75,<18,Female,0.2318625232898051,0,Good,1,0,Moderate,15,3,44.44565105004308,137.90172033181568,Snow-covered,Weather,2,25835.29273917838,98757.69863498084,Australia,3780.028724623436
35207,2019,March,Thursday,Afternoon,Urban,Highway,Windy,345.2339556132942,4,79,18-25,Female,0.0683303511657193,0,Moderate,0,2,Minor,6,2,41.44384808747415,4758.318468825677,Icy,Mechanical Failure,0,23318.88763438062,57290.64581612404,Europe,4742.58398177122
35217,2009,December,Monday,Morning,Rural,Street,Windy,163.78574872478026,2,93,18-25,Male,0.1926084788442273,0,Good,1,0,Severe,3,4,57.21212849996439,3703.431673811997,Icy,Speeding,1,25860.62131030005,62622.3257919453,Asia,3205.066844169855
35233,2023,April,Thursday,Afternoon,Urban,Street,Windy,169.45131842295632,1,100,<18,Male,0.1033905866732782,1,Poor,1,2,Severe,15,3,14.816754578349752,7762.330529060656,Dry,Weather,8,26130.602953461123,32852.27332054927,Asia,3793.344329484239
35235,2006,October,Friday,Afternoon,Urban,Highway,Rainy,302.3104729336253,1,80,18-25,Female,0.105314859125096,1,Good,2,0,Severe,16,4,18.29334185221735,1231.9793109260224,Snow-covered,Drunk Driving,0,19778.415221479423,35075.41720764545,Europe,4177.526870953433
35247,2004,November,Saturday,Night,Rural,Highway,Rainy,437.60572532533865,4,113,61+,Female,0.1773308461827387,0,Poor,0,2,Moderate,16,0,55.93790475957562,1795.5656662758702,Snow-covered,Speeding,2,7285.326155734217,67927.4447867022,Europe,4378.794104501449
35257,2009,August,Wednesday,Morning,Urban,Main Road,Clear,107.04518431260034,4,117,41-60,Female,0.1286899546562093,0,Moderate,1,2,Minor,17,2,22.522032500833348,7720.627350889281,Wet,Distracted Driving,1,20038.516171357394,98421.822731179,Asia,3683.290977468565
35273,2017,August,Thursday,Night,Rural,Main Road,Windy,451.2052374521039,4,65,18-25,Male,0.2139016196923066,1,Poor,2,0,Minor,4,2,39.50986465167828,4697.247620530635,Dry,Weather,9,21061.238169562926,3865.382313337346,Australia,405.6362240711596
35274,2003,December,Wednesday,Afternoon,Rural,Highway,Clear,320.45508795631787,4,97,<18,Male,0.2170169073562595,0,Poor,1,1,Moderate,1,0,8.41178589913401,8645.830726356719,Wet,Distracted Driving,2,24181.69278857749,5123.286545835373,Europe,2129.087793080763
35278,2014,September,Sunday,Afternoon,Rural,Street,Clear,268.8752764977962,1,85,61+,Female,0.1406239516360884,1,Poor,2,0,Severe,3,3,18.104825654219503,4936.080029847349,Icy,Weather,6,34277.37769845424,93401.37488201963,Asia,2832.1204580493245
35280,2009,January,Sunday,Evening,Rural,Main Road,Snowy,153.51182108722682,3,35,26-40,Female,0.036030495626587,0,Moderate,1,1,Minor,12,0,44.25188353690345,6907.296011381712,Icy,Distracted Driving,8,3337.8723896017127,22941.93926618149,Australia,629.3447667460144
35290,2013,November,Sunday,Morning,Rural,Street,Clear,175.29822433965933,3,118,26-40,Female,0.0293480689601217,0,Good,2,2,Minor,3,1,11.368918361499228,9813.098165390236,Icy,Distracted Driving,0,49719.9151725134,78431.6524285763,North America,1170.1584768654764
35317,2008,April,Saturday,Evening,Urban,Street,Rainy,208.04691908794987,4,94,41-60,Female,0.2056279591227147,0,Moderate,2,2,Moderate,4,1,31.80613271914173,545.5049139653545,Icy,Speeding,0,22207.625516219912,85502.3128981072,North America,426.6270086546184
35329,2000,October,Tuesday,Night,Urban,Main Road,Clear,205.7466365172956,1,57,26-40,Male,0.1245583373828829,0,Good,0,0,Severe,13,4,51.53559392574813,1992.6555642041592,Dry,Weather,2,27326.911725692287,74898.69429308489,Europe,4293.692979020842
35334,2011,October,Sunday,Evening,Rural,Highway,Rainy,52.81089856436164,1,49,41-60,Female,0.1735290646679524,0,Moderate,1,2,Moderate,8,0,10.221639053184555,4720.092615217212,Wet,Drunk Driving,6,47773.01850514626,88637.8469312362,Australia,315.7278811096327
35335,2023,April,Tuesday,Morning,Rural,Main Road,Windy,344.9470629386436,2,81,61+,Male,0.0373125564685805,0,Good,1,0,Minor,5,2,45.30127950165273,2533.264488068726,Icy,Speeding,6,27995.63411760913,74363.4344604599,North America,3358.609580039771
35339,2003,November,Saturday,Evening,Urban,Street,Windy,414.1049654980309,2,108,26-40,Male,0.0906993580022784,0,Good,2,1,Moderate,5,4,32.85759070728717,404.51389519527714,Icy,Mechanical Failure,2,28357.76770135736,4788.895832351432,Europe,275.1812159112223
35356,2017,February,Thursday,Evening,Rural,Main Road,Rainy,492.6616207569479,1,86,41-60,Female,0.2376286130667016,1,Good,2,2,Minor,8,1,8.9767483072633,8096.588377161305,Icy,Mechanical Failure,1,40695.9073142441,69214.37568090134,Europe,4124.772033561501
35367,2008,September,Wednesday,Night,Rural,Street,Rainy,308.01495879018586,2,83,<18,Male,0.1512454608114911,0,Moderate,2,1,Severe,18,0,16.494645346128493,4814.884565456734,Dry,Drunk Driving,4,39221.47934306871,65337.18198639778,South America,3912.971362307632
35374,2023,March,Wednesday,Afternoon,Urban,Main Road,Windy,307.47554705787303,4,66,26-40,Male,0.0054187904782231,0,Poor,0,2,Minor,8,0,9.317626296604407,7569.336320631057,Wet,Speeding,1,30192.966202485048,28354.030608837973,South America,2615.636199305796
35376,2012,November,Sunday,Evening,Urban,Main Road,Snowy,58.783434821783615,1,40,18-25,Male,0.0491629448590753,1,Good,0,2,Minor,15,4,36.912203477865376,6428.994463610889,Dry,Distracted Driving,7,13742.818333411164,14314.720919355112,South America,1668.1375624192488
35381,2023,December,Wednesday,Afternoon,Urban,Highway,Rainy,214.47950893675332,4,79,26-40,Female,0.0773111273005157,1,Moderate,0,1,Moderate,1,1,29.16924371893441,3845.487358395192,Wet,Drunk Driving,3,3511.6819863264627,8639.25139143708,Australia,2443.1427806179777
35391,2005,October,Tuesday,Morning,Urban,Main Road,Windy,75.29776040284915,3,88,18-25,Female,0.1366810058421021,1,Good,2,2,Severe,8,4,49.20937832542538,639.9726309498648,Icy,Drunk Driving,7,34266.39657454656,38027.17426978737,South America,4486.1546802589855
35392,2024,September,Tuesday,Morning,Urban,Street,Rainy,425.3712894694304,4,88,<18,Female,0.2384167465439613,0,Good,0,1,Minor,3,2,44.83560575107657,8909.979546581442,Dry,Mechanical Failure,5,36919.59699280836,25560.683893202196,Europe,477.6955461815367
35396,2008,January,Sunday,Night,Urban,Street,Clear,95.26349959851498,1,63,41-60,Female,0.1613900838993872,1,Poor,0,2,Severe,1,3,53.51075154037598,4932.275288418473,Icy,Distracted Driving,3,44188.09666205538,6463.607388644194,Asia,3787.4146684882753
35405,2010,July,Thursday,Morning,Urban,Highway,Foggy,389.283426843101,2,106,<18,Female,0.0347593731462116,0,Poor,0,2,Moderate,11,0,23.185247853042277,2944.035032310534,Wet,Mechanical Failure,8,39365.35288615947,2709.8750917532766,South America,4956.928429684793
35456,2017,September,Monday,Evening,Urban,Main Road,Clear,268.20163617480927,1,118,<18,Male,0.1178575052113854,0,Good,0,0,Minor,12,2,8.864246727627556,2229.8228631696534,Icy,Mechanical Failure,9,41594.95417068075,81817.6152739817,North America,620.3872623950268
35482,2014,March,Wednesday,Evening,Urban,Street,Windy,319.22801283600955,2,42,61+,Male,0.0800287141203398,0,Good,2,2,Minor,14,2,44.490221098801406,1244.4852541184534,Dry,Weather,9,31957.531085162576,42927.326320145614,North America,4087.7747175191366
35484,2008,December,Wednesday,Afternoon,Urban,Street,Foggy,490.99100128655806,1,67,<18,Male,0.1744925675101554,0,Good,0,0,Minor,12,3,10.055265323567198,2998.5493885259057,Dry,Speeding,6,1630.5342950320153,24293.26896256007,Australia,68.53443033551602
35500,2010,September,Thursday,Morning,Urban,Highway,Snowy,356.4877584896431,1,110,41-60,Female,0.0870666525466356,0,Poor,1,2,Severe,9,4,29.08000817301792,8408.064708954595,Icy,Mechanical Failure,5,35138.0763078169,7343.175535431281,Europe,3785.473421161144
35525,2011,June,Friday,Afternoon,Rural,Main Road,Snowy,400.92444914418815,1,38,61+,Female,0.1231175498636979,0,Moderate,1,0,Minor,19,0,50.57185336065283,8096.389216506679,Snow-covered,Weather,4,18855.256909698448,7283.022917102989,Australia,1875.1243781662452
35531,2012,January,Monday,Morning,Urban,Street,Foggy,108.3387500142401,1,42,41-60,Female,0.14339586400541,0,Good,0,0,Minor,5,4,44.481868474650135,8707.572250746873,Snow-covered,Weather,6,42649.40129646423,32197.311859426805,North America,1212.7745041283988
35540,2006,January,Saturday,Night,Rural,Main Road,Windy,476.77846873304907,2,58,18-25,Female,0.001860097558405,1,Poor,0,1,Moderate,15,0,32.89131965270417,5982.342151789268,Dry,Distracted Driving,3,1731.1567999061322,5615.919907796018,Asia,542.118726522377
35552,2021,September,Sunday,Night,Rural,Highway,Rainy,496.3880998550836,3,62,<18,Female,0.1763503671424408,1,Moderate,1,2,Moderate,5,2,51.0269816094835,3160.5923325320746,Dry,Weather,5,12443.837381000829,94767.89805997151,South America,2914.48517886575
35560,2012,February,Sunday,Morning,Rural,Street,Windy,235.623095350504,1,102,61+,Male,0.2202293470062294,1,Moderate,1,2,Moderate,6,0,58.23551648680728,7709.728561197668,Icy,Weather,3,25341.885314283423,58054.49102011136,Asia,78.58365375007926
35563,2017,October,Tuesday,Night,Rural,Highway,Snowy,133.65160140921444,3,101,18-25,Male,0.1052577392564602,0,Moderate,1,0,Moderate,2,1,12.814796182167186,5190.221595829247,Wet,Drunk Driving,8,43084.75748791143,9097.474802071998,South America,4884.74299359626
35566,2013,September,Thursday,Morning,Rural,Street,Clear,412.2135920869736,2,58,61+,Female,0.2129774178624649,0,Moderate,1,0,Severe,15,1,38.28435033726627,5656.687504686487,Snow-covered,Drunk Driving,9,25123.44110327299,83855.75629570098,Australia,3916.9727975872142
35570,2006,April,Friday,Morning,Urban,Main Road,Clear,407.3913207229051,1,68,18-25,Female,0.2294111711125795,0,Poor,2,1,Minor,16,3,34.94193264932201,4177.579972649997,Icy,Weather,1,13899.8734978361,27850.698497609406,Europe,4172.6756978763615
35582,2001,September,Thursday,Afternoon,Rural,Street,Foggy,74.07382872840768,2,110,26-40,Female,0.014655343842115,1,Good,0,2,Severe,12,1,15.505328561293418,4675.251546121256,Icy,Weather,6,6031.715692585697,69050.70405385958,Australia,1804.548911179078
35585,2014,December,Friday,Afternoon,Urban,Highway,Snowy,453.3851237656704,1,116,41-60,Male,0.2197377455840437,0,Good,1,1,Moderate,5,0,56.32972024681504,8739.13380730987,Dry,Drunk Driving,3,23411.79159171373,25332.541194085366,Asia,4482.193134968813
35609,2021,November,Monday,Night,Urban,Highway,Rainy,277.6018159947801,2,64,18-25,Female,0.2224004728221461,1,Moderate,2,0,Moderate,11,4,41.37078200177808,4644.880721565423,Dry,Distracted Driving,6,34799.889277103,47942.08660044609,South America,3130.949106768973
35640,2014,July,Monday,Evening,Urban,Highway,Foggy,366.7212671458665,3,97,<18,Male,0.1086440858916383,0,Good,1,0,Severe,19,1,7.645099561208319,7198.933632124734,Snow-covered,Distracted Driving,3,23862.435116015728,58630.443737935,Asia,1080.5589053134447
35657,2007,February,Wednesday,Morning,Rural,Main Road,Rainy,315.09441226012456,4,85,41-60,Male,0.1897444478107831,0,Good,2,0,Minor,2,0,42.98832357786869,7282.088890606775,Snow-covered,Speeding,4,26783.838620846964,45228.00574912499,Asia,1908.1505644179424
35663,2001,September,Thursday,Night,Rural,Main Road,Windy,229.08793036245208,4,74,41-60,Female,0.0500456836959549,0,Moderate,0,2,Severe,12,4,50.20001558928968,677.5702174324175,Wet,Drunk Driving,3,5302.9411726184,15394.25039344308,South America,4173.803115888295
