,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
23486,2005,March,Saturday,Night,Rural,Main Road,Clear,61.22088649985928,2,108,61+,Male,0.1566290148207104,0,Poor,0,0,Moderate,16,2,46.55117317101324,5806.001276430825,Wet,Weather,0,3221.7609251033205,75693.43700636779,Australia,460.1241567844759
23491,2005,July,Thursday,Evening,Urban,Highway,Snowy,310.73160928271903,4,54,41-60,Male,0.1569592459169902,0,Poor,0,0,Severe,19,4,59.03570444266375,8681.928099691728,Wet,Drunk Driving,1,33788.07124145645,45909.70474110316,Asia,3367.936673647619
23494,2013,September,Sunday,Morning,Urban,Street,Windy,97.84525636041424,4,106,41-60,Female,0.0481013925879817,1,Moderate,2,0,Moderate,10,2,47.26811592438471,4216.312965442057,Snow-covered,Speeding,5,27143.98810958536,46702.490720711634,Europe,1447.003830168954
23499,2008,September,Friday,Afternoon,Urban,Highway,Rainy,219.22935115211948,3,68,26-40,Male,0.1943926353239357,0,Poor,2,0,Moderate,4,4,19.04781292749148,8997.966997483012,Snow-covered,Speeding,6,11749.13115023948,47103.4053956636,Asia,2321.869188290095
23503,2012,November,Wednesday,Evening,Urban,Highway,Rainy,59.33358604877315,3,100,18-25,Female,0.2285777096018908,1,Moderate,1,2,Minor,9,1,30.952280019288,1440.6512677860903,Wet,Mechanical Failure,3,36037.43578983017,23300.9891466833,South America,4712.967175156312
23507,2010,October,Monday,Night,Rural,Highway,Foggy,418.0910236616882,4,80,18-25,Female,0.1413299863346653,1,Moderate,2,0,Minor,7,3,56.47881822198628,2584.226915885023,Snow-covered,Mechanical Failure,5,22139.391771459497,51871.53493572552,South America,659.279086376506
23511,2018,March,Monday,Evening,Rural,Highway,Rainy,102.79199072880022,2,42,<18,Male,0.0285043775242284,0,Good,2,2,Moderate,9,0,27.84940320930431,7234.325660190497,Wet,Drunk Driving,4,35065.76638435503,73137.34923867378,Europe,1752.9974505658563
23514,2018,December,Wednesday,Morning,Urban,Highway,Foggy,165.8133203392095,1,106,<18,Female,0.2219921728459785,1,Poor,0,0,Severe,0,0,23.54128331816109,9549.220451238836,Icy,Weather,2,26634.55958958537,20359.87051708946,South America,726.5259271122884
23518,2024,November,Friday,Evening,Urban,Street,Foggy,230.22685879410895,1,83,26-40,Female,0.0014761936595926,0,Good,1,0,Minor,15,0,51.32385280377208,3853.255276654832,Dry,Drunk Driving,3,9040.205416231103,51761.708988981714,North America,2969.400651896998
23526,2009,June,Sunday,Morning,Urban,Street,Clear,78.44605566931726,1,53,<18,Female,0.027053265659958,1,Poor,2,2,Severe,14,0,23.66522117407658,5918.983600198597,Dry,Drunk Driving,9,31687.632787016108,26224.70473119861,South America,4151.696896459214
23529,2014,August,Wednesday,Evening,Rural,Highway,Rainy,381.7912738805484,2,100,61+,Female,0.1947604333398423,1,Poor,1,0,Minor,17,4,10.031405711332855,9756.656160217186,Icy,Speeding,4,757.555734027929,56851.33411650517,Europe,1059.372822345606
23537,2020,April,Sunday,Afternoon,Urban,Highway,Foggy,450.02628075585255,1,107,18-25,Female,0.1537202293980215,1,Poor,0,0,Moderate,14,4,23.205543169841853,178.95026644107895,Dry,Distracted Driving,2,21393.7594146413,99741.26010160556,South America,2649.565481001673
23539,2010,January,Thursday,Evening,Urban,Highway,Snowy,92.1896008311262,3,52,<18,Female,0.1387655515156572,0,Moderate,2,1,Severe,18,3,21.21439085812232,9556.688273299163,Wet,Drunk Driving,7,17625.14614494082,62048.55366458111,Europe,239.64703114609452
23542,2024,January,Tuesday,Evening,Urban,Highway,Snowy,74.3642106570262,1,50,61+,Female,0.1362651937115074,0,Poor,0,1,Moderate,17,4,55.58688833242789,1670.4539852050937,Snow-covered,Speeding,9,48964.71351152536,12829.520387539123,Asia,4125.3574494020895
23565,2005,March,Sunday,Night,Rural,Main Road,Snowy,382.9132107227665,1,74,<18,Male,0.2214320100000196,0,Poor,0,1,Severe,14,1,57.89296876560821,6711.943799790876,Snow-covered,Mechanical Failure,1,48474.08985705248,15591.630230795749,North America,3511.512092538685
23580,2010,June,Friday,Evening,Urban,Street,Snowy,60.01704501420149,2,97,26-40,Female,0.2135453108948604,1,Poor,1,0,Severe,0,1,53.26940584649906,9161.921222153842,Dry,Speeding,5,3406.654567146482,49070.17796627472,Europe,645.3028817446605
23581,2014,August,Friday,Night,Rural,Main Road,Snowy,91.8555382081085,1,32,26-40,Female,0.0925363111517957,0,Poor,1,0,Minor,16,0,7.1985870466889335,5681.9203713168845,Wet,Weather,8,24753.515562292465,49118.52474052301,Asia,293.976451343362
23590,2017,April,Monday,Afternoon,Urban,Highway,Snowy,81.3560509643799,1,95,41-60,Female,0.0218198754497791,0,Moderate,2,2,Severe,10,2,19.502137185430826,3404.097479788007,Dry,Mechanical Failure,9,11132.580528628576,78878.57360402736,Asia,1908.1315630078957
23593,2010,December,Monday,Morning,Rural,Highway,Windy,270.2666717021535,3,31,18-25,Female,0.0438375506877337,1,Moderate,2,0,Moderate,11,1,59.0894780788566,415.6915017877159,Dry,Weather,6,10535.375708306776,99797.6697055969,Australia,1291.45640611752
23602,2020,April,Saturday,Night,Urban,Main Road,Snowy,474.5168421006896,2,108,61+,Female,0.0170910413533864,0,Moderate,0,1,Minor,4,1,59.0418822114286,6098.465356558453,Dry,Speeding,9,16475.292812345157,47588.48495690883,Australia,822.8485912682264
23624,2008,July,Sunday,Morning,Rural,Main Road,Foggy,205.88824702091844,4,68,18-25,Male,0.0576787021034442,1,Moderate,1,1,Severe,18,3,16.940605223302484,8943.117738356172,Wet,Drunk Driving,0,27982.683772659348,54097.52624495462,Europe,511.91551499180446
23627,2013,September,Tuesday,Morning,Urban,Street,Windy,477.0805161718177,4,62,61+,Male,0.0037305887676776,0,Poor,0,0,Moderate,16,0,11.89579319723433,8484.504997954842,Snow-covered,Mechanical Failure,7,4992.40923072123,98132.24030313992,South America,2632.5500140011786
23632,2024,April,Monday,Morning,Urban,Main Road,Foggy,225.0004900426775,4,74,<18,Female,0.1489734888455889,1,Moderate,1,0,Moderate,0,2,51.370182048922565,8986.51707244287,Wet,Distracted Driving,2,9734.233100206786,46902.89013013594,North America,858.7819850811545
23644,2017,September,Monday,Morning,Urban,Main Road,Foggy,139.06231258251472,4,43,41-60,Female,0.0892645379766458,0,Moderate,2,2,Minor,18,4,46.30298300914049,7585.506953371262,Snow-covered,Distracted Driving,0,35971.77790902447,26167.821466775644,Europe,2711.7593654526404
23656,2000,July,Saturday,Evening,Rural,Street,Snowy,389.586444017415,4,95,61+,Female,0.0451488671418878,0,Good,2,0,Severe,19,1,46.07950113018661,8134.845993266541,Icy,Distracted Driving,4,9860.530544969151,6235.326530482118,North America,4944.5969704721865
23665,2022,January,Tuesday,Evening,Rural,Street,Windy,421.4820498630331,3,99,26-40,Male,0.0296743706670207,0,Poor,1,2,Moderate,5,1,7.213650534128526,4318.403993238747,Snow-covered,Drunk Driving,5,42619.63219715013,92014.4589967504,Europe,3239.394046045216
23667,2006,August,Friday,Afternoon,Rural,Street,Foggy,402.36158888104194,4,53,18-25,Female,0.1955217300737931,0,Poor,2,2,Moderate,13,4,54.0583650732248,6589.8095454321865,Dry,Weather,7,23461.358514089938,16534.414684544445,Australia,3298.799345208213
23694,2005,May,Saturday,Night,Urban,Street,Windy,245.44225294511656,1,117,18-25,Female,0.2159640121634464,0,Moderate,1,0,Severe,12,2,48.18045389647892,1504.389467477342,Wet,Mechanical Failure,8,47623.92046845378,46561.34314910961,Asia,899.0304670865006
23697,2023,November,Friday,Night,Rural,Main Road,Snowy,121.5071749186532,1,110,18-25,Female,0.1450633825178976,1,Good,2,1,Severe,4,1,59.7533657271006,1366.976686298754,Snow-covered,Weather,7,26718.737710291545,39744.82632923607,Australia,55.23532526194667
23700,2003,June,Friday,Night,Urban,Street,Foggy,291.2138445860164,2,100,41-60,Female,0.129374248259277,1,Good,1,1,Moderate,17,3,22.1310873489992,8525.666108654344,Snow-covered,Mechanical Failure,1,39101.29663618102,77708.92710110586,South America,3594.163066300664
23703,2007,March,Sunday,Evening,Rural,Highway,Snowy,370.6759163981541,1,102,26-40,Female,0.0978105017358668,1,Poor,0,1,Minor,19,1,26.709884013503338,2229.134801065383,Wet,Weather,5,31433.18959528383,29252.60175787836,Asia,3837.168202560074
23706,2007,October,Friday,Afternoon,Rural,Main Road,Windy,429.2745371901402,4,57,26-40,Female,0.0166907763969588,0,Poor,1,1,Minor,1,4,12.986765348669756,7413.445721610228,Snow-covered,Mechanical Failure,2,44247.97180593924,39795.96326949776,Asia,4298.176648816066
23714,2008,July,Saturday,Morning,Urban,Highway,Snowy,406.74388990344937,2,98,26-40,Male,0.0561611229250064,1,Poor,0,0,Severe,13,0,41.81380334549036,3905.302512183388,Wet,Speeding,3,4870.726467619818,85392.71165668101,Australia,382.5156381496698
23731,2006,June,Thursday,Afternoon,Urban,Highway,Snowy,309.8633335193436,4,74,18-25,Female,0.0123339589605898,0,Poor,0,1,Severe,19,0,29.19467012475336,6375.40233490371,Icy,Drunk Driving,6,6485.720681050454,18873.03147264764,North America,4121.069135373095
23743,2016,June,Monday,Night,Rural,Main Road,Windy,112.25761047658642,4,52,18-25,Female,0.2201475881433148,0,Poor,2,2,Minor,13,2,45.22341621450709,321.0067982524532,Dry,Mechanical Failure,6,24283.144668086137,23656.28591588422,Australia,2666.9853288484646
23749,2023,July,Thursday,Night,Rural,Highway,Windy,149.63688367098345,1,100,<18,Male,0.1990976847698587,1,Moderate,0,1,Minor,4,2,10.38774670687095,2824.931987544273,Snow-covered,Distracted Driving,1,27712.631663565386,30909.35180646929,North America,4710.081497152211
23769,2018,October,Tuesday,Night,Urban,Main Road,Foggy,258.8728369869234,4,111,<18,Female,0.0831637857911038,1,Moderate,1,2,Moderate,7,2,32.744297465999466,8211.172479281573,Snow-covered,Drunk Driving,3,14251.527971017062,20791.249250346373,Australia,4899.83617110232
23779,2011,January,Tuesday,Morning,Urban,Highway,Clear,208.80668031085017,1,54,61+,Male,0.0519225091134083,0,Poor,1,2,Minor,2,4,59.435474650036326,5745.841690587427,Wet,Speeding,4,28053.858010733074,50968.20720624159,Asia,321.6327295304697
23785,2023,October,Thursday,Afternoon,Rural,Main Road,Foggy,196.3934583288998,4,60,41-60,Male,0.126909719861573,1,Moderate,0,2,Minor,18,1,42.54189965392618,3490.945975681579,Snow-covered,Weather,1,18941.38540915674,66907.85808840784,Asia,4980.344401657506
23791,2002,April,Saturday,Evening,Urban,Highway,Foggy,119.2201881266437,4,40,41-60,Male,0.0383618594686859,1,Good,1,2,Severe,16,1,18.562846882443477,7420.01432727507,Snow-covered,Mechanical Failure,5,33932.444084208124,30260.47131096371,Australia,4720.122667311231
23794,2012,August,Thursday,Evening,Rural,Highway,Windy,191.45130928945187,2,89,18-25,Male,0.1462776173508933,0,Moderate,0,1,Moderate,19,1,37.50287464017109,4510.007090699852,Dry,Weather,6,1092.3023629401218,41511.88233321962,Asia,4443.562926020338
23798,2009,September,Saturday,Afternoon,Urban,Street,Snowy,365.0273971413062,3,106,61+,Female,0.1151144421510176,0,Good,2,1,Minor,12,1,9.5349049657399,5950.738677638658,Snow-covered,Speeding,1,20457.08107173372,43226.10518102086,North America,2222.905265257717
23832,2012,April,Tuesday,Evening,Rural,Main Road,Clear,422.247472835389,2,115,41-60,Male,0.1995122807992251,1,Moderate,1,2,Moderate,4,1,41.12315061840946,8192.412940176797,Wet,Drunk Driving,2,47733.61659466288,55193.32089790644,North America,4158.049783380476
23866,2012,September,Monday,Morning,Rural,Street,Foggy,457.1821049413406,2,42,26-40,Female,0.1620238539632806,1,Good,2,2,Minor,4,2,31.02296825799226,3382.8622445250435,Wet,Distracted Driving,9,39549.30514995344,97053.13061135198,Asia,4383.7248458968415
23867,2022,February,Monday,Evening,Urban,Street,Snowy,346.2976702911448,1,51,41-60,Female,0.112838834219882,1,Good,2,2,Minor,15,1,39.95960660697755,6295.804395019101,Dry,Drunk Driving,8,33589.42176733656,25306.2651546319,Australia,3927.06356661668
23872,2002,April,Monday,Evening,Urban,Street,Rainy,55.86182032412141,3,90,26-40,Female,0.1318225300829749,1,Good,0,0,Moderate,0,4,13.703186800468597,2844.4662440529664,Icy,Drunk Driving,5,26146.61369303986,41474.37422139406,Australia,4487.368265821968
23880,2015,June,Saturday,Morning,Urban,Street,Rainy,104.08480791034889,4,63,18-25,Female,0.2354147383793781,0,Good,0,1,Severe,3,1,32.73607034023427,4516.035119263916,Snow-covered,Speeding,4,8944.307340376083,66344.95044489566,Australia,1500.4629396046955
23885,2022,September,Friday,Night,Rural,Main Road,Foggy,87.67205003208942,1,90,18-25,Male,0.1140013335068914,0,Moderate,1,2,Moderate,1,2,59.11297256409882,3845.313701439036,Dry,Drunk Driving,7,6812.163559807887,49992.07469466703,Australia,583.0823057073264
23889,2020,March,Monday,Night,Urban,Highway,Clear,461.2837758418364,4,106,26-40,Male,0.2226559960513238,1,Poor,1,2,Minor,9,3,58.11135659201726,3820.330116971886,Snow-covered,Drunk Driving,6,42616.81961199464,94532.11757335864,Australia,4265.699133436468
23895,2001,April,Friday,Morning,Rural,Street,Clear,355.37703037165795,1,115,41-60,Female,0.1612712477270105,1,Good,2,1,Severe,1,3,47.3885626652917,4657.061734121476,Dry,Distracted Driving,0,4494.102664883265,15339.680740507078,South America,3357.102161397379
23899,2016,November,Monday,Morning,Rural,Street,Clear,293.4945789028407,3,117,<18,Female,0.0718516093632815,0,Moderate,2,1,Minor,9,2,23.731906861296103,2946.919362969482,Snow-covered,Speeding,6,24610.16724990923,75023.82663529589,Asia,3873.369671872207
23906,2024,February,Friday,Afternoon,Rural,Street,Foggy,196.11543981855883,3,76,41-60,Female,0.1686113927712093,0,Moderate,2,1,Moderate,13,3,16.72997414945337,2799.077526384054,Icy,Weather,9,46394.94997950275,64236.21213734783,North America,1941.424709793142
23907,2023,May,Tuesday,Night,Urban,Highway,Clear,167.677784013968,4,68,61+,Male,0.020776512171971,1,Poor,1,1,Minor,1,3,30.688005519656645,3542.99407316428,Wet,Mechanical Failure,6,4583.59924470163,51183.73092899549,Europe,664.6962512453075
23932,2024,May,Thursday,Evening,Rural,Highway,Snowy,125.6116219214758,3,110,26-40,Male,0.073379144313089,0,Moderate,2,2,Moderate,19,4,56.65828074446122,5681.285382751867,Wet,Drunk Driving,1,14387.700720395756,10415.230323899192,South America,542.2618187589494
23939,2015,April,Tuesday,Night,Rural,Highway,Foggy,188.73925152360343,4,105,41-60,Male,0.2439889446042922,1,Poor,2,2,Moderate,12,0,28.971560974603094,6816.072283402299,Wet,Distracted Driving,5,30598.99719258011,51215.58089541854,Australia,2871.8828233726326
23955,2017,January,Thursday,Morning,Rural,Highway,Windy,395.053760047264,3,106,<18,Male,0.0345694814137082,1,Poor,1,1,Severe,13,4,56.79215624243106,2974.461083422541,Snow-covered,Distracted Driving,8,20122.50164872256,99687.60953158424,South America,710.2481703972394
23960,2014,February,Saturday,Evening,Rural,Street,Snowy,222.0223512939887,3,98,61+,Male,0.1601838147899727,0,Good,1,0,Severe,13,3,47.7883682013723,7324.76239972754,Snow-covered,Distracted Driving,5,26101.92351232113,24357.28194201492,Asia,3661.097594814883
23962,2013,April,Friday,Evening,Urban,Main Road,Foggy,492.3770861953007,2,94,41-60,Female,0.1636821095941986,1,Poor,2,2,Minor,1,0,57.675002624936944,9284.257645845377,Dry,Speeding,7,45018.39976642596,13985.761206424768,Australia,3893.607560210747
23963,2007,January,Sunday,Evening,Urban,Street,Rainy,227.8394024725826,2,56,61+,Female,0.243046157894611,0,Good,0,2,Moderate,11,3,56.20070497955677,7168.327437320755,Wet,Mechanical Failure,6,30653.983373401097,23100.37476902929,Asia,1779.5656815735206
23968,2019,September,Friday,Evening,Urban,Highway,Windy,57.37074235522631,3,47,61+,Female,0.2185345803895582,0,Poor,2,2,Minor,15,1,12.37327920083004,4560.53250013228,Dry,Mechanical Failure,1,1619.1466308218942,11429.78863984704,North America,3957.604513514309
23975,2020,September,Friday,Afternoon,Rural,Main Road,Windy,365.978758312673,3,47,<18,Male,0.0265198474091823,1,Moderate,2,1,Severe,1,0,53.09294547822544,4455.129970980455,Wet,Weather,0,10113.012775475285,23396.17074502342,Asia,3321.31342062496
23978,2007,June,Wednesday,Night,Urban,Highway,Clear,499.59209158451705,1,64,<18,Male,0.127894227527475,0,Poor,2,2,Severe,2,4,6.745000104188401,9983.984772183676,Dry,Distracted Driving,5,29085.547081291214,97840.78205901005,Australia,4191.864214883335
23987,2018,November,Friday,Night,Rural,Main Road,Windy,148.9210229249838,2,116,41-60,Female,0.2080539028405649,0,Poor,0,1,Moderate,15,0,38.28556461130555,8704.348240744055,Dry,Mechanical Failure,1,1310.5907104694738,46817.10524612505,North America,3901.830438199119
24011,2008,October,Friday,Night,Urban,Street,Snowy,75.49173344642287,3,101,18-25,Male,0.0326938259205549,0,Poor,2,2,Severe,18,0,9.453533143937252,2007.471558293351,Snow-covered,Drunk Driving,2,42563.43241652249,91334.79336332616,Australia,3326.5692827767207
24027,2005,June,Sunday,Morning,Rural,Main Road,Foggy,101.5222315990876,3,100,18-25,Male,0.1824639035073077,0,Poor,1,2,Moderate,19,2,56.91826581617918,7897.326061237914,Dry,Mechanical Failure,5,8437.833704879078,43732.85104933076,Asia,30.64599434616256
24031,2003,January,Friday,Evening,Urban,Street,Windy,209.99232532704207,3,115,18-25,Male,0.2303636886492477,0,Poor,1,2,Moderate,2,1,34.343820107304225,6455.455560671132,Icy,Mechanical Failure,3,38431.59389000397,55307.49541266803,Asia,3437.6805212125278
24036,2004,January,Wednesday,Afternoon,Rural,Street,Clear,175.3204821799648,4,115,18-25,Male,0.1182399820986239,1,Poor,1,1,Moderate,3,2,30.1746124217645,5254.82693316641,Dry,Distracted Driving,8,8790.126618591728,47288.20708387923,North America,3468.8856242002703
24037,2000,February,Wednesday,Morning,Urban,Street,Clear,240.43861068288217,4,30,18-25,Female,0.2112536981613504,0,Moderate,0,0,Minor,2,3,30.75465505775806,4142.471370090037,Snow-covered,Speeding,6,24348.59581358378,66208.73994566659,Australia,2918.349553650477
24039,2013,February,Friday,Afternoon,Urban,Street,Windy,462.3428003710853,2,105,18-25,Female,0.1111158832969938,0,Moderate,0,0,Moderate,9,1,46.39833235862997,779.7754697015022,Dry,Drunk Driving,7,32639.682051709355,7891.535730833276,South America,4211.2504716293015
24056,2005,July,Friday,Evening,Rural,Highway,Rainy,307.53359066596016,3,118,26-40,Male,0.1738435740324649,0,Good,2,0,Severe,2,1,30.834965408186715,652.5248887001179,Wet,Mechanical Failure,0,40849.68251150324,60419.55726687839,Asia,2378.3910830920336
24066,2015,June,Thursday,Afternoon,Rural,Street,Clear,157.02814667081026,2,96,26-40,Female,0.0166180048471095,0,Moderate,2,1,Moderate,11,4,38.948996391416536,4893.988589706333,Icy,Distracted Driving,7,40575.22406646141,88023.46841031993,Asia,1221.3290440572523
24071,2003,February,Saturday,Afternoon,Rural,Street,Windy,286.1859717019721,4,62,26-40,Male,0.0801002013248978,0,Good,0,0,Minor,7,3,42.36781649369022,8758.601920403142,Wet,Distracted Driving,4,27222.70774982835,97934.253637028,Australia,157.90063194650793
24085,2012,February,Monday,Afternoon,Rural,Street,Foggy,211.8000443160429,4,95,<18,Female,0.0996439303975299,1,Good,0,2,Minor,14,0,40.52367061593138,6278.524393680905,Snow-covered,Speeding,0,14704.952440635669,64188.36743126858,Asia,1522.4527116925246
24095,2008,April,Tuesday,Afternoon,Rural,Highway,Rainy,367.42881658992826,3,55,18-25,Male,0.1134287151484333,1,Poor,2,0,Moderate,11,2,25.92606374770672,6901.118509685412,Wet,Drunk Driving,8,4052.417655770362,74435.07993444055,South America,2092.3370972602283
24097,2007,October,Monday,Evening,Rural,Main Road,Rainy,55.003566575491625,4,40,41-60,Female,0.2248474911559055,0,Poor,0,1,Severe,13,3,20.23585760272621,2898.499728718009,Wet,Distracted Driving,0,17546.87008038257,94680.466856009,Australia,4170.522569658362
24098,2016,July,Friday,Morning,Urban,Main Road,Foggy,472.119670101463,3,79,26-40,Female,0.1585321153928701,0,Moderate,0,2,Minor,0,3,13.259426150194717,5445.936541486595,Dry,Speeding,1,21417.44122891192,14075.347980714154,North America,1935.4868602990423
24105,2019,November,Monday,Morning,Rural,Street,Snowy,398.22681493654176,3,85,26-40,Male,0.1397075914306675,1,Moderate,2,2,Minor,19,4,47.63089809494474,7903.600147850331,Icy,Distracted Driving,9,8031.497910445586,62980.41264590851,Australia,80.53047671904828
24106,2024,March,Saturday,Night,Urban,Street,Foggy,199.79583554728197,3,77,<18,Male,0.1862204006295034,1,Poor,2,2,Moderate,5,3,44.79283753482896,4613.59578604313,Wet,Distracted Driving,2,42916.41827343691,67278.78912236875,Asia,3414.476581596304
24113,2013,October,Thursday,Afternoon,Rural,Highway,Foggy,273.7295893731135,1,54,41-60,Female,0.1285320998666065,0,Moderate,1,1,Minor,1,0,44.824114744694405,948.1909690514424,Icy,Weather,2,35041.40229339666,42981.3019732551,North America,2929.9545281469486
24115,2003,November,Thursday,Afternoon,Urban,Street,Rainy,152.23346201161755,4,75,26-40,Female,0.1001999141036161,0,Good,1,2,Minor,11,1,57.33608930603709,418.39051058419824,Icy,Speeding,2,5130.270216563784,52429.73405107359,Asia,352.3061090184411
24135,2008,March,Sunday,Morning,Urban,Street,Rainy,379.7011467133739,3,97,61+,Female,0.2432109822370499,1,Good,2,2,Severe,5,3,44.90525961065873,9257.415995361329,Icy,Speeding,6,15352.41183603566,10278.867376326774,Asia,3955.778623966946
24139,2015,April,Sunday,Morning,Rural,Street,Foggy,275.8420152385411,1,106,18-25,Female,0.1515702225680687,0,Moderate,1,2,Minor,7,2,29.28576903976414,1368.5472933145784,Dry,Distracted Driving,1,6600.175100044559,26967.985702582868,North America,2015.8325502147432
24140,2009,March,Thursday,Evening,Rural,Highway,Snowy,283.99032443738,3,54,61+,Female,0.2105273059660239,1,Good,0,1,Minor,7,1,27.1396616615929,273.194799358312,Wet,Weather,9,39750.75263624494,95145.3802792532,Europe,3086.2206004363634
24163,2017,July,Wednesday,Afternoon,Urban,Main Road,Snowy,279.8111220004773,2,77,18-25,Female,0.0986486492819735,1,Good,0,2,Minor,10,4,43.8615132289514,9976.025648938035,Dry,Weather,0,48972.996108796906,76419.65309975193,Asia,3703.4877654721263
24167,2003,July,Saturday,Night,Urban,Highway,Foggy,283.42236985924274,3,71,26-40,Male,0.1152272466322087,1,Good,0,0,Moderate,17,3,47.49582750543079,1731.5935098878938,Wet,Weather,1,41993.8002993696,12006.991963719527,South America,1792.0140279086236
24175,2004,October,Thursday,Night,Rural,Highway,Clear,348.98904843142685,3,50,61+,Female,0.2484548750755323,1,Moderate,1,2,Severe,13,4,6.776595048289195,6293.889680239352,Dry,Distracted Driving,2,25328.289580380573,62551.58826079263,South America,1844.0962712307569
24182,2006,March,Tuesday,Morning,Urban,Highway,Rainy,325.6399744400703,1,89,<18,Male,0.1906251831208389,0,Good,0,0,Moderate,0,0,51.60298664071645,2101.9191431913187,Snow-covered,Drunk Driving,8,23046.48169032701,13970.851224277714,South America,4372.265397374674
24190,2023,September,Saturday,Afternoon,Rural,Main Road,Windy,338.6586229227544,3,36,61+,Male,0.112633755971209,0,Moderate,1,1,Minor,16,3,17.424088856629766,3080.111413252292,Snow-covered,Mechanical Failure,5,30613.58567393342,11273.062911303254,Australia,237.2593813537889
24204,2010,May,Tuesday,Morning,Rural,Highway,Foggy,387.5358498160528,1,62,<18,Female,0.2317001758504582,1,Poor,1,2,Minor,11,2,6.68794169561904,4200.248236023038,Icy,Drunk Driving,1,17583.472908784282,76624.07225817644,Asia,2122.392986185018
24215,2000,January,Monday,Night,Rural,Highway,Rainy,376.58830279545305,3,65,<18,Female,0.0518932465230741,1,Good,0,2,Minor,10,3,9.650921232956206,3470.5532472779755,Dry,Mechanical Failure,0,33439.51478145859,24436.973960956333,North America,2422.6214575469885
24222,2007,September,Sunday,Morning,Urban,Highway,Windy,328.52815169480766,3,72,26-40,Female,0.2106681489967352,1,Poor,2,0,Minor,16,3,31.99691518120114,3761.086613418099,Wet,Speeding,7,7986.276800907249,85877.98427006826,South America,3770.560110710161
24225,2003,April,Monday,Morning,Rural,Main Road,Clear,498.8471615610037,1,113,<18,Male,0.1502560951886959,1,Poor,0,2,Moderate,10,4,18.355448809598958,413.5099108904327,Dry,Distracted Driving,9,43994.15068830154,89307.3968144094,South America,1819.2489972062288
24229,2001,April,Friday,Night,Urban,Highway,Foggy,175.67022169156803,3,92,41-60,Female,0.0361734437301634,1,Poor,2,0,Severe,3,0,48.28902609191667,7517.292595195413,Wet,Weather,4,15804.512207822352,86554.11019428627,South America,3857.4624913776856
24245,2013,June,Monday,Night,Urban,Street,Snowy,281.4668492775581,2,55,<18,Female,0.1971931433717433,0,Moderate,2,2,Moderate,14,4,21.38746411967934,7614.287573087552,Icy,Weather,8,2271.193567770162,1669.9548987874102,South America,198.60802369947007
24262,2008,February,Wednesday,Afternoon,Rural,Street,Windy,270.5995790207656,1,70,41-60,Female,0.1381539096639964,1,Poor,0,0,Minor,6,1,32.13710687673463,2686.732421482472,Snow-covered,Mechanical Failure,6,7913.411127585702,41786.92996463018,Europe,777.8092980395237
24266,2002,February,Monday,Afternoon,Rural,Main Road,Rainy,412.2048803317471,1,103,26-40,Female,0.1500190224724754,1,Good,2,0,Severe,7,3,58.52845019498618,7156.133602631185,Wet,Speeding,8,18838.08004671512,15548.96122630035,North America,228.51769694948615
24267,2014,January,Wednesday,Evening,Rural,Main Road,Foggy,200.2525652230425,4,40,41-60,Male,0.125293669803552,1,Moderate,0,0,Severe,5,4,41.49761056049005,3978.36106883535,Icy,Distracted Driving,9,10975.48892469701,36457.275293021215,Australia,597.6442267032219
24268,2022,August,Saturday,Afternoon,Urban,Main Road,Snowy,368.9259262704016,4,84,<18,Female,0.1667386315415692,0,Good,2,2,Severe,0,0,32.48455663666492,6140.693807053792,Snow-covered,Drunk Driving,3,44527.15229415309,63138.113440796136,Asia,1062.0922875468557
24269,2008,August,Wednesday,Afternoon,Rural,Main Road,Snowy,287.6817992657815,4,118,41-60,Female,0.1110982449626371,1,Good,1,1,Moderate,15,0,28.20672271190361,8734.176373268274,Dry,Drunk Driving,3,15274.749021002935,51743.24935359524,Australia,1144.5983575287996
24281,2011,April,Wednesday,Morning,Urban,Main Road,Clear,457.8341536979802,3,96,41-60,Male,0.2013165150443815,0,Poor,2,0,Severe,9,3,5.127300545662133,4424.082873330181,Icy,Drunk Driving,3,39894.36729038307,81871.50803236189,Europe,3398.0074903462296
24287,2009,November,Sunday,Afternoon,Rural,Street,Rainy,362.5115095598715,2,113,41-60,Male,0.2006447487355611,1,Poor,2,1,Minor,7,3,48.955045163106114,339.0961418679087,Wet,Distracted Driving,1,14936.58592251215,82808.43073436036,Europe,1989.7657412344292
24305,2009,November,Thursday,Evening,Rural,Main Road,Clear,353.0278393364329,2,74,26-40,Male,0.2328850543695513,1,Good,0,0,Minor,10,4,53.386444146889694,7256.505538469132,Snow-covered,Mechanical Failure,9,1386.4240503306871,66503.49870039459,South America,2530.461928309426
24310,2017,December,Saturday,Afternoon,Rural,Highway,Clear,422.3975453988623,1,92,18-25,Female,0.2155703647732265,1,Moderate,1,0,Minor,8,3,35.55516949361256,7776.972928920475,Snow-covered,Weather,6,45881.921775152055,53165.005296045805,Asia,3713.626026875332
