,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
21725,2019,September,Saturday,Night,Urban,Street,Rainy,422.0856226787215,2,69,41-60,Male,0.0163939870512831,0,Good,1,1,Severe,19,4,51.44252200331277,8082.418128300541,Dry,Distracted Driving,6,14803.45781937361,93602.4898112393,South America,4077.7882921409214
21735,2016,November,Monday,Evening,Urban,Street,Clear,470.3989240121871,2,46,<18,Female,0.171571099015756,1,Poor,0,1,Minor,6,2,32.90009463328661,2053.9760461969654,Snow-covered,Speeding,7,3577.8418381630804,94110.87046375372,North America,4224.663801782837
21740,2022,December,Monday,Afternoon,Rural,Main Road,Foggy,215.92531012490363,2,104,<18,Female,0.0748166760924409,1,Good,0,0,Minor,17,4,31.505417057174235,2392.1921151402803,Icy,Speeding,6,23317.516648806755,8382.327033395857,Asia,1471.0710350192417
21744,2024,July,Sunday,Afternoon,Rural,Main Road,Rainy,467.9125525562191,4,78,61+,Male,0.0689219634432629,0,Poor,1,1,Moderate,2,0,13.421938825218264,7941.874019170925,Snow-covered,Speeding,8,14772.606070050251,98607.1184030946,North America,3409.41733165298
21750,2020,June,Saturday,Night,Rural,Main Road,Snowy,314.5201834692752,2,89,61+,Female,0.120810833053199,0,Good,1,1,Severe,0,3,32.571988735158214,1620.7078898757309,Wet,Drunk Driving,3,15929.374083024655,99110.80224013924,Europe,4302.311777711976
21752,2008,December,Friday,Evening,Rural,Main Road,Windy,317.193682451856,2,89,<18,Male,0.1469704791980256,1,Moderate,2,1,Severe,6,4,14.499505541005878,1819.91478557708,Dry,Distracted Driving,4,13859.402045708486,64118.75294958087,Australia,2774.7077863287577
21758,2023,November,Wednesday,Evening,Urban,Highway,Windy,246.71897062305635,3,98,61+,Female,0.1515022944617246,0,Moderate,2,2,Minor,8,4,54.17944172074028,8729.980879027726,Snow-covered,Distracted Driving,6,19182.30240132868,31162.52780395912,South America,299.6657652360327
21771,2009,October,Friday,Evening,Rural,Highway,Clear,468.6245021901106,3,96,41-60,Female,0.0523629069554313,0,Poor,2,0,Minor,6,2,29.302709714322067,5369.893246531119,Wet,Speeding,3,1121.7413582293548,22814.17841825948,Australia,2845.693140353515
21772,2019,February,Sunday,Night,Urban,Street,Foggy,328.0189431690099,2,89,61+,Male,0.243237135248101,1,Poor,1,1,Moderate,10,2,43.08613072182072,130.92475902482894,Wet,Weather,9,47057.1573515599,68889.52649718447,South America,4972.257434339834
21775,2015,September,Tuesday,Night,Urban,Highway,Snowy,394.0910912346387,2,32,26-40,Male,0.1831892641800561,0,Good,1,2,Moderate,14,0,30.460407341047315,9477.061686909175,Dry,Weather,9,21662.95107500439,44221.77014476646,Europe,3127.490784279931
21791,2017,July,Wednesday,Night,Urban,Street,Windy,229.39689066206805,1,40,<18,Female,0.1748398905406899,0,Good,2,1,Minor,17,4,26.565263333041543,8841.224836736286,Wet,Drunk Driving,1,836.0125485644526,93175.13810879152,North America,4016.981748313848
21813,2010,November,Saturday,Night,Rural,Street,Windy,481.4843123272433,3,107,18-25,Male,0.1772795283835716,1,Moderate,2,1,Severe,2,0,21.7734139265056,3977.425673849502,Wet,Distracted Driving,3,29391.85165038157,73376.06132025881,Asia,3629.5230203118263
21826,2008,October,Friday,Morning,Urban,Street,Clear,352.07804963415487,1,50,61+,Male,0.0552134136595358,0,Poor,0,0,Severe,7,0,53.14641075142081,6199.309319668333,Snow-covered,Distracted Driving,1,4825.031923769794,62110.983685654166,North America,3761.518448430868
21829,2022,October,Monday,Night,Urban,Main Road,Clear,218.55495517917623,2,69,18-25,Female,0.1225864653265777,1,Good,2,1,Moderate,3,0,23.91738665672133,2268.7089936033467,Dry,Distracted Driving,1,25438.415765516387,89686.36234525447,Asia,2484.7092773259888
21848,2000,May,Tuesday,Morning,Rural,Main Road,Foggy,113.617112353876,2,71,26-40,Male,0.1499372123323545,1,Poor,1,1,Severe,9,2,17.573730846193737,1003.9397692266972,Icy,Speeding,8,35528.46632977029,46239.47282938289,Australia,991.2990527998056
21871,2002,March,Sunday,Evening,Urban,Highway,Rainy,403.976360777884,2,98,26-40,Female,0.0466506113241528,0,Poor,0,2,Minor,8,3,54.34701753715561,4634.209026494419,Wet,Speeding,8,32206.87284085393,56864.40862705781,South America,381.8783050043764
21878,2015,November,Saturday,Evening,Rural,Highway,Snowy,350.5998344932127,2,44,18-25,Female,0.2486058247854573,0,Moderate,0,0,Minor,1,3,27.968248181432557,4003.655840689701,Dry,Drunk Driving,8,10015.396659769754,36298.20332418899,Asia,2396.546160563424
21885,2007,April,Saturday,Morning,Rural,Main Road,Rainy,457.18199814726495,4,64,18-25,Female,0.0514061573307103,0,Moderate,2,2,Severe,6,2,28.617855140080074,9792.506541306491,Dry,Drunk Driving,4,48571.22183428947,53665.83840677181,Asia,1917.1364739619955
21887,2017,January,Tuesday,Morning,Urban,Street,Foggy,184.6278223255681,1,60,61+,Male,0.2495579758661769,1,Good,0,1,Moderate,12,2,45.716242946211615,8139.665480209222,Icy,Drunk Driving,9,33765.749307782484,65536.08405899635,Asia,3026.909406077969
21891,2015,May,Wednesday,Afternoon,Urban,Highway,Snowy,372.2276265564197,3,100,41-60,Female,0.0164872707423379,1,Poor,0,2,Minor,15,3,47.07599894117613,1833.027787596527,Wet,Mechanical Failure,0,47568.125251236735,8953.13918303891,Australia,4103.503500908959
21895,2002,February,Sunday,Night,Rural,Highway,Windy,122.57858147725096,2,60,<18,Female,0.0998449089069367,0,Moderate,1,2,Moderate,11,3,8.573327732748155,266.1608394527402,Snow-covered,Mechanical Failure,5,45266.62882728469,97546.59297872114,Asia,3899.5465357972807
21913,2024,November,Sunday,Afternoon,Urban,Street,Clear,425.4384164877868,1,43,41-60,Male,0.2478997940348939,1,Poor,0,1,Moderate,14,1,11.929804747514652,4760.357545986312,Snow-covered,Weather,5,19492.878081660518,84529.05310137598,South America,4318.761743412046
21917,2023,July,Tuesday,Night,Rural,Main Road,Windy,265.56105661594154,4,54,61+,Male,0.0116750862280573,0,Poor,0,0,Severe,12,4,38.55026305147135,9490.754877994248,Wet,Speeding,8,3566.334585874575,51942.75947479771,North America,4304.1305811350685
21931,2003,October,Sunday,Morning,Rural,Street,Rainy,160.76899258847533,2,109,18-25,Male,0.0561318936880759,1,Moderate,0,2,Severe,19,3,44.62549626718042,1308.7609624455656,Dry,Weather,1,7378.701505653099,17689.612912169054,Asia,539.7305750660219
21940,2008,February,Tuesday,Morning,Urban,Main Road,Windy,258.08706687010465,4,61,<18,Male,0.1372026983423095,0,Moderate,2,0,Moderate,4,4,41.131970940500864,7286.193101455533,Dry,Mechanical Failure,3,47322.29959256918,65355.83141930179,South America,3752.867747208984
21957,2010,May,Thursday,Night,Urban,Main Road,Windy,188.27842433363296,1,60,41-60,Female,0.1716497691164725,1,Good,2,2,Severe,17,1,57.72567693862392,791.4981062003901,Dry,Distracted Driving,2,922.846213473605,71980.1940771503,Europe,2863.5480745716163
21978,2006,March,Monday,Evening,Urban,Highway,Windy,479.6836787773524,2,73,<18,Female,0.0465906605315531,0,Good,2,1,Moderate,1,2,56.62905571732706,1897.2501267224036,Icy,Drunk Driving,8,7578.098540579481,37268.0062346506,Europe,4836.085934397009
21979,2024,August,Sunday,Morning,Rural,Street,Foggy,266.912897706277,4,42,<18,Male,0.0859489168208841,1,Moderate,1,1,Minor,14,2,13.588084486642526,451.03313131213577,Icy,Weather,3,46778.412220948696,43411.06091002108,North America,3466.169780068816
21991,2017,January,Thursday,Morning,Urban,Main Road,Snowy,160.15378254498967,2,68,18-25,Female,0.1942884596167766,0,Moderate,1,0,Minor,17,4,18.007820355248075,2208.360218325105,Wet,Drunk Driving,5,13813.836398531294,50697.42211884327,North America,890.9204339923758
21993,2014,July,Monday,Evening,Rural,Street,Windy,350.99899060956426,4,109,26-40,Female,0.2421031205991794,1,Moderate,2,2,Severe,1,3,54.638726505654944,7390.796052818951,Wet,Distracted Driving,3,28893.31026717684,42396.22180025552,Asia,1068.5039975873383
21995,2008,February,Tuesday,Night,Rural,Street,Clear,178.4170326431888,4,111,41-60,Female,0.088313775166352,0,Good,0,1,Severe,18,1,41.546784395484494,2758.944267724004,Icy,Mechanical Failure,3,21637.695281928147,84406.8977039693,Australia,2295.199332537717
21999,2014,December,Tuesday,Morning,Rural,Main Road,Clear,351.33421420520773,2,116,61+,Female,0.1325260378033739,0,Poor,1,0,Moderate,19,2,15.074602951342452,4959.571278229414,Snow-covered,Weather,6,21924.410195285167,66002.542174258,Asia,412.3712488714312
22006,2012,May,Saturday,Afternoon,Rural,Highway,Rainy,253.53988129524512,1,58,26-40,Female,0.1228972970855614,1,Moderate,2,1,Minor,12,3,39.01914327450697,9541.049798598857,Dry,Weather,8,42299.05454231687,44958.589633884265,Asia,1901.3654311729783
22012,2004,October,Sunday,Night,Rural,Main Road,Foggy,305.03756726367544,4,73,61+,Male,0.1144920522625166,0,Poor,1,0,Minor,11,1,40.964951420508775,5223.035475683611,Snow-covered,Speeding,4,25578.108912050648,22111.233125232346,Asia,1878.978841275056
22020,2005,May,Saturday,Evening,Rural,Street,Rainy,105.81765402776388,3,51,61+,Female,0.1433091669337345,0,Poor,1,1,Minor,13,0,24.90240037620344,5017.4608034003095,Snow-covered,Weather,5,26631.60006768698,95892.25996445384,North America,4116.284617742585
22029,2016,March,Thursday,Evening,Urban,Main Road,Windy,409.5831338663018,4,115,<18,Male,0.0779621269586014,0,Moderate,0,2,Moderate,13,0,32.95613657901802,134.2895518032689,Wet,Weather,3,33076.22245474659,92742.84065978273,Asia,4214.614512180838
22038,2009,July,Wednesday,Night,Rural,Street,Snowy,445.9459864464941,2,70,<18,Female,0.1815860780179562,1,Moderate,0,2,Minor,6,2,16.956153313892806,1067.92577110308,Wet,Weather,0,30829.19949207182,11575.556384762152,Europe,4208.57928920381
22041,2020,July,Thursday,Night,Rural,Highway,Rainy,257.7053701647875,3,75,26-40,Male,0.0185672920914123,0,Good,0,1,Severe,6,0,13.552424920244585,4708.416427194867,Dry,Speeding,3,23510.35434439842,70718.61110820195,South America,4560.509394820271
22044,2018,December,Monday,Evening,Rural,Main Road,Snowy,147.52713917438257,1,74,18-25,Male,0.0710196163452693,0,Moderate,2,0,Minor,17,0,41.687598864173744,5663.134321800659,Dry,Speeding,2,11665.86635197087,64015.929124447866,Asia,1625.4953459598526
22081,2001,January,Wednesday,Morning,Urban,Main Road,Snowy,72.64074854248852,2,70,41-60,Male,0.0193966049335879,0,Moderate,1,1,Severe,12,0,11.996604054019263,6512.821191406138,Dry,Drunk Driving,1,20230.05787947946,85324.46550499619,South America,4161.682509240447
22096,2006,March,Sunday,Morning,Urban,Highway,Rainy,156.14168688127887,3,38,18-25,Male,0.0760522858318547,0,Poor,0,0,Minor,13,2,50.4219076101758,9528.787024180554,Icy,Speeding,2,19260.349226103557,16072.859271093095,Australia,564.995994124101
22104,2017,November,Monday,Morning,Rural,Main Road,Snowy,369.13524027892765,4,48,<18,Male,0.1177016963999578,0,Good,1,0,Moderate,19,4,37.50589273738348,2390.624867158297,Icy,Weather,5,39114.25865498852,67096.6637044576,South America,4326.518839202599
22117,2009,December,Saturday,Afternoon,Rural,Street,Clear,268.4009210465073,4,102,26-40,Female,0.0248681883651172,1,Moderate,1,2,Moderate,0,0,58.77367789876104,6541.539385004405,Wet,Weather,2,22669.228263304463,69561.83097837916,South America,65.22069337683538
22120,2013,November,Tuesday,Evening,Rural,Street,Snowy,55.78762620025814,4,35,61+,Male,0.0802962312596815,0,Moderate,1,2,Minor,19,4,47.885387852710295,2891.456604252769,Wet,Speeding,1,38773.59856904399,98838.42740042922,Australia,3854.0457741326254
22125,2009,December,Sunday,Afternoon,Rural,Highway,Foggy,80.42655472613856,3,63,41-60,Female,0.1863827947100553,0,Poor,2,1,Severe,18,0,16.762272926094788,7798.197453949469,Dry,Speeding,0,4501.209252387274,90898.8660859562,Europe,2770.7532409580404
22132,2011,May,Tuesday,Afternoon,Rural,Street,Snowy,279.87266745567257,4,110,26-40,Female,0.1853680257788156,1,Poor,0,1,Severe,7,3,10.390229109678112,470.4977287998296,Icy,Mechanical Failure,9,43281.07827437981,95572.60775877716,South America,4467.379835407751
22137,2015,July,Saturday,Evening,Urban,Street,Clear,222.1216948996017,1,38,61+,Male,0.2141308747951625,0,Poor,0,2,Severe,3,0,7.126138985657602,9084.987277824148,Snow-covered,Distracted Driving,0,29558.25219366168,44939.11205587044,South America,1278.3348543223135
22143,2022,September,Monday,Morning,Urban,Main Road,Snowy,359.6588541515519,3,90,41-60,Female,0.2140549732437228,0,Poor,0,2,Moderate,0,2,32.34218735612098,3414.989902588597,Snow-covered,Speeding,3,44385.4087032951,77050.7113630265,South America,1993.32462781698
22153,2023,February,Friday,Evening,Urban,Street,Clear,447.3726365537032,4,94,18-25,Male,0.0751004232390953,1,Moderate,2,1,Minor,17,1,58.39606206733045,157.00138169188523,Dry,Mechanical Failure,9,24837.88805700293,50656.909370171525,Australia,3086.7075925058566
22154,2019,November,Saturday,Evening,Urban,Main Road,Rainy,177.75047670768976,1,50,<18,Male,0.2027759791691012,0,Moderate,2,0,Severe,13,4,29.821205980109923,3734.803454096383,Wet,Speeding,3,7528.712369875348,34480.36054826875,South America,3999.745231444265
22157,2020,December,Sunday,Morning,Urban,Street,Snowy,126.03813128014303,2,110,26-40,Female,0.238413581639364,1,Poor,0,1,Moderate,14,0,12.66697244012537,5741.893720524673,Wet,Mechanical Failure,8,26043.735086233333,36107.86065115071,Asia,581.8378645273135
22180,2002,April,Friday,Morning,Urban,Street,Rainy,114.16194687001496,4,111,26-40,Male,0.2081485112550907,0,Good,0,2,Minor,2,1,20.441413043496457,5826.506379365299,Wet,Weather,3,41825.06974701471,58554.55592377285,Australia,4604.630541203996
22219,2006,November,Saturday,Evening,Rural,Highway,Snowy,258.24473005403087,2,111,26-40,Male,0.075165680713245,1,Moderate,1,0,Severe,2,2,56.54421038962712,6896.457273996958,Dry,Weather,8,17531.354948587446,70536.7319484436,Australia,2946.1703726314704
22222,2012,July,Saturday,Afternoon,Urban,Main Road,Foggy,244.88188926984665,2,109,61+,Female,0.0068071864140553,0,Moderate,2,1,Minor,0,0,39.08093981193582,4729.8673118272045,Dry,Weather,4,6515.2049019906535,98194.7954160643,South America,4690.016863954804
22249,2003,October,Friday,Morning,Rural,Street,Windy,325.8895635215652,1,46,18-25,Male,0.1790395529601849,0,Moderate,2,0,Severe,3,1,13.757114795902028,5959.737922981188,Icy,Distracted Driving,0,3178.807920872849,80050.39368529803,North America,3808.849375232716
22250,2011,January,Sunday,Morning,Urban,Highway,Clear,243.22331072072936,3,116,<18,Female,0.0431283004816556,0,Good,1,0,Severe,5,3,21.96649356108746,3431.358298880029,Wet,Weather,3,25902.350586363227,95542.76916422207,North America,1598.9824565665251
22255,2006,November,Tuesday,Afternoon,Rural,Highway,Clear,192.40313633500884,4,62,61+,Female,0.0391175030111469,0,Good,0,1,Moderate,10,3,54.75911639966064,6178.415309125357,Wet,Mechanical Failure,7,12869.09183826858,91130.08083338889,South America,4102.795315382669
22269,2001,June,Wednesday,Evening,Urban,Main Road,Snowy,448.2959979516797,3,48,26-40,Male,0.1860715819135652,1,Poor,1,0,Moderate,16,2,11.672316210396072,7108.7584184616,Dry,Speeding,6,43708.431273237606,56175.45991377861,North America,820.8887968344505
22282,2009,April,Wednesday,Evening,Rural,Street,Foggy,396.79080405050127,1,86,26-40,Male,0.2395930747306157,1,Moderate,1,2,Severe,16,4,32.37950755487283,6588.782875881446,Snow-covered,Distracted Driving,1,2924.625009910117,91825.72169240018,North America,338.55670989634234
22289,2018,December,Sunday,Afternoon,Rural,Street,Snowy,124.88502706385114,3,58,26-40,Male,0.1924256986489135,1,Poor,0,1,Moderate,19,2,28.992715267842453,6145.207029537198,Dry,Weather,6,46836.58337363262,5938.656803797696,Australia,1948.4136240215985
22293,2014,April,Wednesday,Night,Rural,Highway,Windy,52.63368692826239,4,69,41-60,Female,0.1306614854622332,1,Moderate,1,1,Severe,8,2,20.37962555963757,2392.813230821151,Icy,Speeding,2,25652.258840529998,91587.81215850332,Europe,330.410358021643
22303,2000,December,Tuesday,Afternoon,Rural,Street,Clear,112.10855346644824,1,98,<18,Female,0.0944943733660652,0,Moderate,1,1,Minor,1,0,56.82120531821048,543.8047972724264,Wet,Weather,3,48032.08553787912,5939.750019224836,Australia,3173.3659866124885
22322,2015,November,Saturday,Evening,Rural,Highway,Foggy,392.7551433833341,4,36,26-40,Male,0.1631215232272728,1,Good,0,2,Severe,5,1,35.54261185267671,8470.987409673222,Icy,Mechanical Failure,8,41696.64225364425,11092.199429277249,Asia,4687.554100438167
22324,2019,September,Wednesday,Evening,Rural,Main Road,Clear,284.37608106450045,2,44,26-40,Male,0.0529465722640899,0,Good,1,0,Moderate,17,3,28.17230519509048,556.623247506041,Icy,Drunk Driving,3,17583.194654499162,9092.029260928148,Europe,3082.4147138249086
22354,2007,October,Thursday,Night,Rural,Street,Snowy,461.7392287979944,4,59,18-25,Male,0.2269726574785657,1,Good,1,1,Severe,17,1,38.77738557803856,6069.149666714895,Wet,Distracted Driving,2,47616.2181184854,44383.21706292543,North America,2479.638919389068
22375,2021,May,Friday,Evening,Rural,Street,Snowy,321.68474937233964,4,52,41-60,Male,0.1606050819245238,0,Moderate,0,0,Severe,16,0,54.16250916131767,3487.850427451472,Icy,Speeding,0,47106.25418130441,52012.48688745296,South America,1589.5648789476356
22381,2004,February,Sunday,Evening,Urban,Street,Clear,329.473170357957,1,45,41-60,Female,0.0712086218892238,1,Moderate,2,1,Minor,19,2,15.814227006414333,5487.852580434967,Icy,Mechanical Failure,9,22528.811390044408,74013.73172551954,Australia,3668.112659838139
22388,2023,April,Wednesday,Night,Rural,Highway,Snowy,490.81896303024905,3,30,61+,Female,0.2472870990322531,1,Good,0,1,Minor,1,4,51.66098568348811,1338.8599670393944,Snow-covered,Mechanical Failure,2,31394.225100973144,96138.516778851,North America,4035.350404857117
22396,2006,May,Friday,Afternoon,Rural,Street,Rainy,477.8925799105192,4,99,18-25,Female,0.0908492792402536,1,Good,0,0,Minor,17,0,7.925698319063218,2328.081830597182,Dry,Mechanical Failure,3,5720.316637491796,98370.60476124677,Europe,2637.266016795598
22397,2007,March,Saturday,Morning,Urban,Street,Snowy,336.5519278623491,2,90,26-40,Male,0.0832388825287544,1,Moderate,0,0,Minor,4,4,45.950339979920734,5250.912152178529,Icy,Weather,3,509.3155508297989,14752.684135106065,Australia,200.9280881336605
22401,2016,June,Saturday,Night,Urban,Main Road,Clear,98.3488761039831,2,82,26-40,Female,0.1355711274422167,1,Moderate,0,1,Minor,3,3,11.111230177621044,1194.5642865303926,Icy,Speeding,7,22792.260597542278,62791.5354856084,North America,2522.716556648182
22414,2010,March,Monday,Afternoon,Urban,Highway,Clear,159.86162735954417,4,84,26-40,Female,0.1135016206170279,1,Moderate,1,0,Moderate,12,1,38.058863330095726,6333.579061171864,Wet,Distracted Driving,7,42135.676774568594,31284.763369248223,South America,1917.4816167369197
22415,2002,January,Sunday,Evening,Rural,Main Road,Foggy,313.549835206581,1,47,<18,Male,0.1500566678616046,1,Poor,0,2,Moderate,6,4,11.944242451740497,6553.309443025957,Dry,Speeding,7,34112.523729843895,97913.74552838175,South America,4559.716184053632
22430,2009,August,Sunday,Night,Rural,Highway,Windy,405.1926973250973,4,97,61+,Female,0.2406844820626066,1,Moderate,1,0,Severe,16,0,7.519608509515182,7825.860295071508,Snow-covered,Distracted Driving,6,29312.157903103463,53741.94885970254,South America,3641.57903301328
22448,2015,August,Saturday,Night,Rural,Highway,Snowy,324.5441213459377,1,72,41-60,Male,0.0792223291771367,0,Poor,0,0,Minor,0,4,25.440070692233363,3737.9100197951807,Wet,Mechanical Failure,1,2924.32896264749,97605.5894697054,Australia,3513.279814777734
22483,2002,May,Wednesday,Morning,Urban,Street,Clear,279.2908905800746,1,78,61+,Female,0.2338196195952023,0,Good,2,0,Minor,0,4,55.64293017966402,5543.61297487749,Wet,Speeding,8,37990.10043289082,12093.85006675362,South America,3215.48540839926
22493,2012,January,Friday,Morning,Urban,Street,Clear,261.5351985271885,4,89,61+,Female,0.1202615614671309,1,Poor,0,0,Severe,15,2,49.35240204355274,2454.454603681215,Icy,Weather,4,34130.12554367077,67350.59664575133,North America,3764.669651906046
22509,2016,November,Wednesday,Night,Rural,Highway,Clear,297.02616577433787,2,68,18-25,Male,0.0350991528353723,0,Poor,2,2,Severe,14,2,6.602846815830657,4698.150788810589,Icy,Distracted Driving,0,8499.65472600995,36222.41497458961,Australia,4613.603455312163
22512,2009,June,Monday,Evening,Urban,Highway,Snowy,170.03172716408267,1,100,26-40,Male,0.1977524941736903,1,Poor,2,1,Moderate,5,3,54.937454968613935,403.6775079797695,Dry,Weather,7,34201.47702780716,65808.92779448528,North America,4864.641919199758
22517,2013,January,Wednesday,Morning,Urban,Street,Windy,240.5725951875729,3,66,61+,Male,0.0926141887325829,1,Moderate,0,2,Severe,19,0,34.277284293791794,5984.031171589291,Snow-covered,Weather,6,39686.06164913578,20697.36771085163,Australia,2503.200291614338
22518,2022,January,Thursday,Afternoon,Urban,Street,Snowy,446.9501965863974,2,107,61+,Female,0.1329440262605511,0,Good,0,2,Severe,7,4,16.20372128768829,2026.7402848899733,Snow-covered,Drunk Driving,7,5414.62504024246,82169.65911698081,South America,1602.576050082846
22520,2003,November,Friday,Morning,Rural,Street,Rainy,270.0286750656575,2,31,61+,Male,0.0617715984505446,1,Good,1,1,Severe,15,4,13.161388299946926,7802.003720683205,Icy,Distracted Driving,6,18657.91721137885,95940.90997403768,South America,4357.210460986454
22531,2018,February,Monday,Night,Urban,Highway,Snowy,434.71706938069366,2,38,26-40,Female,0.1491684752155955,1,Poor,2,1,Minor,12,3,47.96571924020298,867.2698946176417,Dry,Mechanical Failure,6,48367.14830126632,93005.21971742692,Australia,294.4976028939338
22536,2023,December,Monday,Night,Rural,Main Road,Rainy,186.1057532542505,2,65,61+,Male,0.2457095044928739,1,Good,2,1,Minor,14,2,24.68337547084777,2365.642429402799,Snow-covered,Speeding,1,43461.65943908988,67945.24962635947,South America,3101.9656454518254
22538,2000,February,Thursday,Afternoon,Rural,Highway,Foggy,290.1150154353029,4,66,26-40,Male,0.1065375605194446,1,Poor,2,1,Moderate,18,3,54.85186607041863,1371.362127468319,Snow-covered,Drunk Driving,7,29944.61588112006,61816.952288517314,Australia,1947.504413929572
22547,2000,September,Friday,Night,Rural,Highway,Rainy,125.3952046906569,2,31,61+,Male,0.0629814453375771,1,Moderate,1,0,Minor,5,2,34.542207281509455,6801.710786762057,Wet,Weather,2,38543.69714232698,17276.360542853,Australia,3039.500114715884
22549,2021,January,Thursday,Afternoon,Urban,Highway,Windy,85.92007910432775,2,68,41-60,Female,0.1182675244730013,1,Good,1,1,Minor,0,1,22.186841464549587,1083.2312093041942,Snow-covered,Mechanical Failure,9,18840.746878367838,60855.47621651361,Europe,3846.513754446217
22604,2009,March,Sunday,Night,Urban,Highway,Snowy,193.56884274921703,3,70,18-25,Male,0.2147616344790983,1,Good,0,1,Severe,5,0,16.94942060818977,7157.159532050159,Dry,Distracted Driving,2,15474.996562263932,53078.24268841224,Australia,4843.333571148121
22608,2020,December,Friday,Night,Rural,Main Road,Rainy,453.9490611937093,4,36,<18,Female,0.0450053276299104,1,Good,1,0,Minor,11,2,24.193233007429654,225.05049111463492,Dry,Drunk Driving,9,9497.90721764447,32001.18938405818,Europe,3562.2194902758883
22609,2008,January,Thursday,Evening,Urban,Highway,Snowy,118.52770434661473,2,92,26-40,Male,0.0793479957829553,0,Moderate,2,2,Minor,18,1,20.66336604955923,8355.91871075321,Wet,Drunk Driving,6,35941.66783277976,96274.85186540184,North America,3179.548281159308
22620,2019,November,Tuesday,Morning,Urban,Street,Windy,222.384028416108,2,39,<18,Male,0.1035067705199666,0,Poor,2,1,Moderate,16,1,41.09415446636661,2430.8327280732105,Snow-covered,Weather,2,42389.24819221874,97396.14829053706,North America,1626.225693001902
22647,2017,August,Thursday,Evening,Rural,Highway,Clear,102.58243988904589,1,81,18-25,Male,0.0650401227528659,0,Moderate,0,2,Moderate,16,3,57.299767150618365,9091.55415311022,Icy,Drunk Driving,8,41696.50442989855,20673.4541106813,Australia,2757.789384548606
22656,2000,November,Friday,Night,Rural,Highway,Clear,368.4814756872008,3,50,61+,Male,0.1408401391142194,1,Moderate,2,0,Moderate,11,2,10.329316519351512,7357.60723781908,Dry,Mechanical Failure,1,24256.77256987229,44219.4286678588,Australia,3225.90347873168
22692,2017,March,Monday,Morning,Rural,Highway,Windy,309.2107060931265,4,98,41-60,Female,0.1482301681042724,1,Good,2,1,Minor,4,2,18.66258870350656,1694.962705855424,Snow-covered,Weather,0,45981.03840851388,85731.47939766567,South America,3237.842050951579
22709,2010,October,Saturday,Morning,Rural,Highway,Rainy,444.9726894010889,1,98,41-60,Female,0.027097885437057,1,Poor,0,0,Severe,7,2,23.5231939189749,4735.81559526528,Wet,Distracted Driving,7,21504.53462732651,39583.43310225888,South America,1135.2928886372522
22722,2015,December,Sunday,Morning,Urban,Street,Foggy,176.7771996274833,3,67,<18,Male,0.2473546976470315,0,Good,1,1,Minor,18,0,28.6402749242973,5804.091010544279,Dry,Weather,5,9227.560578938508,30592.363929473308,Asia,4398.128541669946
22732,2019,October,Saturday,Night,Rural,Highway,Clear,430.32530273448623,4,56,41-60,Female,0.244605353543143,0,Poor,2,2,Severe,17,0,18.990717075335454,2002.741661640351,Icy,Speeding,1,28831.680795233908,90920.64060281136,Australia,4082.510261837864
22764,2017,April,Monday,Night,Urban,Main Road,Clear,344.01608172678544,4,102,61+,Female,0.0072412856060814,1,Moderate,0,0,Severe,9,0,7.103319554254598,4573.602634808245,Snow-covered,Speeding,5,4005.423053102891,30931.52107507349,North America,2515.5519986150803
22767,2001,August,Sunday,Morning,Rural,Main Road,Windy,308.45817616806056,3,84,<18,Male,0.1769025505899013,1,Moderate,1,2,Minor,3,2,9.990220110067424,1236.687690139968,Icy,Weather,4,47579.19345498972,71358.58609925135,Asia,1350.0555175525403
22770,2023,June,Friday,Afternoon,Rural,Street,Windy,268.40959648394005,1,45,<18,Female,0.0672619972683844,0,Poor,2,0,Minor,11,2,45.14943662949443,3013.6527168786697,Dry,Weather,8,24800.4105362492,47810.5243416021,Australia,2998.100005528934
22786,2007,July,Tuesday,Morning,Rural,Street,Snowy,153.7008938124145,2,37,18-25,Female,0.0382931821949414,0,Moderate,1,0,Moderate,18,0,32.39794216148259,2001.30912175737,Wet,Weather,0,8299.506092399777,49631.10880458613,Asia,4733.723655329767
22804,2014,October,Friday,Evening,Rural,Highway,Clear,468.3316142382686,4,106,18-25,Female,0.0062824194475513,1,Good,2,0,Minor,9,2,31.875592260889395,6503.313431911972,Icy,Weather,5,40108.46331238485,34766.302301941854,South America,2453.83359861927
22806,2000,August,Friday,Evening,Urban,Street,Rainy,445.3356018616454,2,31,<18,Female,0.1820167495137968,0,Poor,2,2,Minor,11,1,17.010077174654306,147.18477667677354,Dry,Drunk Driving,8,28746.46389081525,78882.13594683103,South America,4047.561483215715
22819,2007,December,Thursday,Afternoon,Urban,Street,Snowy,204.87096128338385,3,38,26-40,Male,0.1098198131100533,0,Moderate,1,2,Severe,9,4,30.26151046292806,3026.955171463113,Wet,Speeding,4,37002.60457393863,44960.13425627544,Europe,3811.155368160507
