,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
39737,2007,August,Friday,Afternoon,Urban,Highway,Snowy,403.49228945819993,2,86,<18,Female,0.069694527323361,1,Moderate,0,0,Minor,12,3,38.46420927136353,8008.856980216663,Dry,Drunk Driving,1,36770.74783253963,97396.53813108486,South America,4312.126673413475
39742,2023,September,Monday,Evening,Rural,Street,Windy,363.5026791587295,4,36,61+,Male,0.131706558811681,0,Poor,0,0,Minor,11,1,25.826462185606143,8664.937585717496,Dry,Drunk Driving,9,26791.768175660403,94150.6593690223,Asia,2271.093555589133
39745,2007,February,Wednesday,Night,Rural,Main Road,Foggy,179.969039500875,3,35,18-25,Male,0.0687765978953582,0,Moderate,1,2,Minor,11,3,7.432976008708873,4558.987917130684,Wet,Speeding,7,38210.49361866523,96550.35324528423,Asia,820.3101806102999
39758,2007,March,Wednesday,Night,Urban,Street,Rainy,174.47543688416576,2,118,41-60,Male,0.1704555352189707,1,Moderate,1,2,Minor,1,1,35.29403987585238,9596.564352849706,Snow-covered,Drunk Driving,5,42317.01501218047,86921.73725331824,Asia,4411.079310908004
39772,2003,November,Thursday,Night,Rural,Street,Clear,351.0191469035484,4,32,41-60,Male,0.2097676990758615,1,Good,2,1,Moderate,15,1,10.171666968358366,1420.8764229596293,Icy,Speeding,7,38479.03325553484,44959.910114562095,North America,4505.824988001837
39799,2001,April,Tuesday,Night,Rural,Highway,Foggy,482.5692948874096,2,36,<18,Male,0.1181803762855711,1,Good,2,1,Moderate,17,0,51.11109425860484,3931.955654508157,Icy,Mechanical Failure,6,41280.004161166034,97995.40146544953,Europe,4139.56503707235
39809,2009,January,Sunday,Evening,Rural,Street,Snowy,388.6193659359282,4,89,61+,Female,0.1346823500692022,0,Moderate,2,0,Minor,11,2,26.38361439347181,5065.490307570948,Icy,Mechanical Failure,8,27348.762632338847,47300.18065938172,Europe,2473.5639296968284
39819,2004,September,Sunday,Afternoon,Rural,Street,Windy,76.98543789687014,1,45,41-60,Male,0.0117933330962608,0,Moderate,2,1,Minor,7,2,6.359019632671927,9868.027869871356,Wet,Drunk Driving,6,2908.036009996182,93249.1804997492,North America,2817.1493173319896
39826,2001,October,Monday,Evening,Urban,Street,Clear,370.290215365663,3,43,61+,Female,0.1191758750131476,0,Good,1,1,Severe,5,0,18.7393266432094,3436.240268246418,Snow-covered,Distracted Driving,7,29144.836951368776,75602.96310783498,Asia,1709.4202754185503
39827,2009,June,Wednesday,Evening,Urban,Main Road,Rainy,179.52132200460943,1,98,41-60,Female,0.2251334737573559,0,Moderate,2,0,Severe,4,0,44.04913503422427,7722.139113808873,Wet,Speeding,1,38101.54672220831,99441.9457159898,Australia,514.5825409214942
39828,2000,February,Friday,Morning,Rural,Highway,Foggy,87.57070155965019,3,73,26-40,Female,0.191750920310944,0,Poor,0,1,Minor,6,1,23.076621204517075,6119.873274432596,Wet,Mechanical Failure,0,28753.733374244017,4183.061794915727,Asia,4904.82566575506
39831,2013,May,Thursday,Morning,Rural,Highway,Clear,308.17631723807045,3,81,26-40,Male,0.233089552140931,1,Poor,2,0,Minor,0,0,20.655673614579374,1235.4703241824784,Icy,Weather,8,9119.135513892728,61810.56028977173,Asia,4867.017328052821
39839,2009,October,Sunday,Afternoon,Urban,Street,Foggy,58.53150987767886,4,64,<18,Male,0.2465536308993926,0,Moderate,2,2,Severe,2,3,29.600491825198013,2014.7341652654648,Dry,Distracted Driving,1,19093.97752912598,42058.85394280166,Asia,3642.502458035293
39841,2006,March,Sunday,Night,Urban,Main Road,Rainy,409.2288264446271,2,100,26-40,Female,0.0985166101700687,1,Good,2,0,Minor,7,2,28.494325832828647,9977.732343232054,Snow-covered,Mechanical Failure,1,27253.915875998147,72413.94685105474,North America,4504.219872405675
39845,2002,October,Monday,Morning,Rural,Highway,Windy,470.0733676104919,2,94,61+,Female,0.2141869800683069,0,Good,0,1,Moderate,19,4,42.36932323734435,3229.7319971525617,Icy,Drunk Driving,8,1510.1896484632762,72650.29359139515,North America,1430.1961306359976
39856,2011,February,Thursday,Morning,Urban,Street,Windy,160.77929934418393,1,84,18-25,Female,0.1449266901280841,0,Moderate,0,1,Severe,5,0,49.92814607616638,2632.4884384619363,Icy,Speeding,3,27915.973668371957,75315.24580417504,North America,1833.945755470573
39863,2002,September,Tuesday,Afternoon,Rural,Street,Clear,121.29075134514456,4,85,26-40,Male,0.1808822951804539,1,Good,2,2,Severe,10,4,41.7186467664487,4094.0006549311856,Snow-covered,Drunk Driving,9,13199.425189257598,29079.231904881577,South America,3748.766955511846
39864,2017,July,Tuesday,Afternoon,Urban,Main Road,Clear,493.2457995156449,1,74,26-40,Male,0.197873750127651,0,Good,2,1,Moderate,1,1,14.717428407371266,8424.63506925958,Wet,Speeding,1,30622.393688479624,67129.72206517009,South America,218.23082369241084
39866,2022,July,Tuesday,Evening,Rural,Street,Snowy,154.8592393267734,3,115,<18,Female,0.0643302545047346,1,Good,2,2,Severe,4,2,10.491978454855351,3953.742851614749,Icy,Distracted Driving,0,40427.950875335446,4101.570355984663,Europe,2548.322658188917
39900,2006,December,Monday,Night,Urban,Street,Snowy,492.6931553696607,4,112,41-60,Male,0.1569985438053874,1,Poor,1,1,Moderate,8,1,53.531418746642224,8450.672366576038,Icy,Mechanical Failure,9,16317.229484022955,73494.41770035567,South America,4540.551851607445
39936,2008,July,Sunday,Morning,Urban,Street,Clear,180.91681428336668,4,97,<18,Female,0.2291979537234337,0,Good,0,0,Minor,16,0,52.10870705225712,5382.004243138103,Snow-covered,Mechanical Failure,3,11078.91145562979,53699.71963713275,Asia,4769.397899837972
39946,2017,May,Thursday,Evening,Rural,Street,Windy,423.9135632152381,4,55,61+,Female,0.0954522283144449,1,Moderate,0,2,Severe,1,1,12.840732014515638,6842.160975940272,Icy,Mechanical Failure,1,32445.218015681843,24009.533600312832,North America,3463.2393267833886
39948,2000,July,Sunday,Evening,Urban,Main Road,Windy,113.491519916586,2,67,<18,Female,0.1651596824335713,1,Good,0,2,Moderate,18,2,26.21489524941376,9050.724233479492,Wet,Distracted Driving,1,11017.522925899391,94019.4900898621,Australia,1046.4393470457292
39952,2024,February,Tuesday,Afternoon,Urban,Main Road,Rainy,148.30099069779732,1,75,18-25,Female,0.0925273945544239,1,Moderate,1,1,Moderate,8,0,22.30355083466806,2050.6105543748063,Wet,Mechanical Failure,0,14903.082264267505,79264.89000267892,Australia,3299.603588580789
39954,2021,March,Monday,Evening,Rural,Highway,Foggy,159.56549145817814,2,105,18-25,Female,0.1220640800151883,1,Poor,2,2,Minor,8,0,15.47844768978049,2359.8796560691894,Dry,Mechanical Failure,7,43999.80995000184,5690.808494651915,Asia,2248.411464575535
39959,2015,June,Friday,Evening,Urban,Main Road,Rainy,307.0044278302045,1,92,18-25,Female,0.1803192783232074,1,Poor,1,1,Severe,7,4,58.12924561203311,7755.2869803504145,Icy,Weather,8,19168.183622948854,41366.53572484614,North America,285.33234272887603
39965,2022,April,Friday,Morning,Rural,Highway,Foggy,272.13343073717067,3,41,61+,Female,0.1126593066421673,1,Moderate,1,2,Severe,19,4,22.89791233354558,1804.8933542666184,Icy,Mechanical Failure,6,32043.45632295581,66731.29819631772,Europe,90.56909638490583
39987,2022,April,Tuesday,Morning,Urban,Highway,Snowy,229.0990802362309,3,100,18-25,Male,0.1197743066673993,0,Poor,2,0,Minor,19,1,27.631441097780304,2931.0563487470204,Dry,Drunk Driving,5,49170.43286902462,7524.06673945522,Europe,3946.4746970075103
39996,2013,June,Wednesday,Morning,Urban,Street,Clear,356.76171903667733,1,95,26-40,Female,0.021092654698292,0,Poor,1,2,Moderate,13,1,14.11277288650518,8442.826947073294,Wet,Speeding,7,24836.87779105472,65769.7484010267,South America,4850.347005579332
40011,2019,July,Sunday,Evening,Urban,Highway,Snowy,197.0283062306159,3,41,61+,Male,0.178608162775642,1,Good,2,0,Severe,17,3,34.98183127639395,593.7138587502899,Wet,Mechanical Failure,4,9793.806058531354,55022.52358706495,North America,3930.575580819957
40018,2021,May,Friday,Evening,Rural,Street,Foggy,350.171600445747,3,68,18-25,Male,0.1578232960310373,1,Good,0,2,Severe,7,1,48.73959888373427,6668.873692304751,Wet,Speeding,4,9294.980187225026,24858.9111504619,Europe,4886.250264431532
40048,2010,September,Monday,Evening,Rural,Street,Foggy,212.37200108862368,3,31,<18,Male,0.1800160603399071,0,Good,2,1,Minor,12,1,33.43602009822678,9768.608617808328,Icy,Weather,1,47225.67299721842,40806.48893436838,South America,3324.5907395812887
40054,2015,October,Saturday,Night,Urban,Street,Windy,304.1334105242694,4,116,41-60,Female,0.0768794337523089,1,Moderate,0,1,Minor,15,2,32.5693990283509,4609.900401981965,Icy,Drunk Driving,4,8621.363855591204,99958.83150268128,South America,3929.76090335674
40056,2012,November,Thursday,Afternoon,Rural,Highway,Foggy,227.09298417587715,3,115,61+,Male,0.2299568176496186,0,Poor,1,1,Minor,0,1,52.2365630674949,1236.7972277111933,Icy,Mechanical Failure,2,15403.04016084435,35950.15906978867,Australia,120.71341802612712
40071,2015,January,Wednesday,Afternoon,Urban,Street,Snowy,142.50747408710134,3,95,41-60,Male,0.1700646662493151,1,Good,0,0,Severe,2,2,52.59641080790337,6573.4198565988645,Wet,Distracted Driving,4,47572.72316171787,38612.28314167326,Europe,147.60165581051183
40081,2003,April,Saturday,Afternoon,Urban,Street,Foggy,378.2839848983369,2,37,<18,Female,0.0855277389545283,0,Good,2,0,Severe,6,2,43.45791581484262,6316.445650042307,Wet,Weather,8,1258.8453672469973,21446.52354626693,North America,3353.708593973091
40098,2020,December,Monday,Evening,Rural,Main Road,Windy,311.6859057943028,2,52,41-60,Female,0.124565833998338,0,Good,0,1,Minor,9,1,27.57214885173102,329.74694207673184,Snow-covered,Weather,9,11136.220169556096,34726.778627191445,Europe,439.78566698081454
40100,2024,January,Thursday,Evening,Rural,Main Road,Rainy,136.25454790139162,1,75,<18,Female,0.131533992919983,0,Poor,1,1,Minor,15,3,13.659613241588485,2399.5275223082804,Snow-covered,Distracted Driving,0,29362.318219298017,18715.320695236955,Australia,1538.3110357748085
40104,2015,September,Sunday,Afternoon,Rural,Main Road,Windy,130.08434219518816,3,97,61+,Female,0.114136947576733,0,Moderate,2,2,Minor,16,4,58.172454973591,5701.161051964293,Wet,Weather,6,37815.44976020777,38128.922965609614,North America,4033.866779581913
40112,2011,February,Sunday,Night,Urban,Main Road,Clear,287.00570301861285,4,80,18-25,Male,0.2098700322751993,0,Good,1,0,Moderate,7,4,53.28604247505784,5638.472934771176,Snow-covered,Distracted Driving,8,31550.42168642357,72128.79328276627,Europe,626.0239804511888
40117,2019,May,Tuesday,Afternoon,Rural,Main Road,Rainy,414.31163115423885,4,74,26-40,Male,0.0222172183420297,1,Poor,1,0,Moderate,0,2,32.06691515062076,3619.437437923192,Icy,Weather,9,6920.560963848559,4643.628009006136,Asia,3820.998963480048
40119,2004,December,Friday,Morning,Urban,Highway,Clear,225.86644764516964,1,83,61+,Male,0.2041032599347238,1,Moderate,1,0,Minor,19,1,13.05212861916657,2928.072726415445,Icy,Distracted Driving,4,2990.525675402382,30938.552141804383,South America,4337.008014491035
40128,2000,December,Tuesday,Morning,Urban,Highway,Foggy,81.03234229517426,4,52,41-60,Female,0.1549277715370093,1,Poor,0,1,Moderate,5,3,27.95300061810652,2674.824836900675,Dry,Mechanical Failure,0,25102.695437573624,60360.79353616052,Europe,615.3992211542463
40130,2019,January,Friday,Morning,Rural,Highway,Foggy,284.6613140833523,3,58,26-40,Male,0.1790390350626667,0,Poor,1,1,Severe,5,1,34.77150908263814,1926.187855344119,Wet,Mechanical Failure,3,10481.205036606392,39374.78446131344,South America,3570.609540242682
40134,2010,November,Friday,Night,Urban,Highway,Clear,282.5376113239263,3,80,18-25,Female,0.0601675993620615,0,Moderate,2,2,Severe,14,0,53.56175092526848,8042.303402327126,Wet,Distracted Driving,5,1925.018412971665,25663.396469837084,Asia,2327.7890073405338
40138,2022,June,Sunday,Evening,Rural,Street,Clear,194.42205903900063,1,48,41-60,Male,0.2039759080269041,1,Poor,1,0,Minor,11,0,14.376087658611334,9057.57824230175,Wet,Mechanical Failure,8,7880.692377992458,88345.954165163,South America,1774.369313094173
40145,2011,September,Friday,Morning,Urban,Street,Foggy,250.6934238573011,3,77,18-25,Female,0.0945731232296389,1,Good,1,2,Moderate,14,0,20.76882724562178,7331.853859424958,Dry,Mechanical Failure,2,2094.1731172981717,18390.08604655645,Asia,3830.775281210956
40159,2022,July,Sunday,Evening,Urban,Main Road,Clear,433.5950063088247,4,81,18-25,Female,0.1289031673733207,1,Moderate,0,0,Severe,5,4,35.31279307747397,9142.44955510384,Icy,Speeding,7,31148.052469952352,73599.55748685893,South America,991.6240950280812
40161,2020,November,Sunday,Morning,Urban,Highway,Foggy,191.9210539887026,3,108,18-25,Male,0.0193333051827036,0,Good,2,0,Minor,5,0,56.62230927032838,4053.637670048136,Dry,Distracted Driving,5,6268.96728471482,76414.74516418052,Australia,3592.931313933036
40162,2006,January,Friday,Night,Rural,Street,Clear,480.8023486820904,2,67,61+,Female,0.2301820282610159,0,Good,1,0,Moderate,17,1,49.70826595308531,6424.236595766874,Dry,Drunk Driving,5,13219.088111689394,92667.96456090684,Australia,1308.876516604402
40189,2006,December,Friday,Afternoon,Rural,Highway,Foggy,305.48332413021524,3,57,26-40,Female,0.0250982823430541,0,Poor,0,1,Moderate,11,1,28.4816786798116,8233.88176714824,Wet,Mechanical Failure,1,8598.692561623266,46988.66730075469,North America,1706.5071167738104
40198,2018,February,Monday,Evening,Urban,Main Road,Snowy,414.2320138324063,4,89,<18,Female,0.1718319563535028,0,Poor,0,2,Minor,14,1,50.185158693152765,8532.244189447169,Snow-covered,Distracted Driving,3,35073.174923116385,23500.86859939233,South America,3538.3537343163566
40218,2017,September,Tuesday,Night,Urban,Main Road,Foggy,287.55550544514733,1,113,18-25,Male,0.0949918927778198,0,Poor,0,1,Minor,8,3,49.90273305333297,5522.437271164372,Icy,Drunk Driving,5,1777.6252161166362,94313.83311314584,Europe,2800.3321068093123
40224,2016,September,Sunday,Afternoon,Urban,Street,Foggy,276.9957862821004,1,104,26-40,Male,0.1507086361521872,1,Poor,2,0,Minor,16,3,42.13789801053898,7033.392538861503,Icy,Mechanical Failure,1,20501.163889743297,59550.82701790117,Asia,269.53301732323274
40248,2002,December,Tuesday,Evening,Rural,Street,Rainy,299.10900976972243,2,103,61+,Male,0.1453843327114529,0,Poor,2,1,Moderate,2,2,23.669829957319468,4724.866423308984,Wet,Speeding,4,31225.22132966525,55544.77769113125,Australia,32.02571172003932
40252,2018,May,Thursday,Night,Rural,Main Road,Clear,470.1133292746202,1,73,<18,Female,0.240967983282605,1,Moderate,2,2,Severe,5,4,41.92084632969671,4573.363814443831,Snow-covered,Speeding,4,30932.06743679925,89454.15180681803,Europe,2792.725956464982
40264,2015,July,Wednesday,Afternoon,Urban,Street,Clear,465.9711339672983,4,47,18-25,Female,0.0087657465830522,0,Good,0,1,Minor,13,4,29.68546014374396,8256.871770370999,Dry,Distracted Driving,9,38272.17140039643,44729.9690749895,Europe,831.1051745539775
40278,2012,June,Monday,Afternoon,Urban,Main Road,Clear,300.19035901244314,2,87,61+,Female,0.0694474263374024,1,Poor,2,0,Minor,8,1,42.22968658009082,9778.714479072563,Icy,Speeding,5,35381.55603953763,33252.67063559359,South America,601.1793335240278
40292,2012,March,Saturday,Morning,Urban,Street,Clear,76.58286193093785,3,74,18-25,Male,0.177991708128436,1,Moderate,1,2,Moderate,6,0,22.99084660924005,1406.2100804319102,Snow-covered,Distracted Driving,0,33144.29537451489,62751.29139238636,Europe,1405.4349949019136
40299,2009,May,Sunday,Night,Urban,Main Road,Rainy,402.7571094104414,2,70,26-40,Female,0.1838640506515723,0,Poor,0,2,Severe,4,0,45.72183440590516,3777.179473742565,Icy,Weather,1,16448.725863983294,51557.73404196888,South America,1218.9689432533469
40305,2006,January,Tuesday,Night,Urban,Main Road,Windy,437.76673751918696,3,82,61+,Female,0.1529444735513523,1,Good,2,1,Minor,2,4,11.959194744147268,7598.767073427794,Wet,Distracted Driving,5,23408.949565592004,76819.19449282253,Australia,4569.886798244911
40320,2004,April,Sunday,Morning,Rural,Highway,Windy,322.56104274847786,2,84,41-60,Male,0.1275018614895572,0,Moderate,2,1,Moderate,12,0,37.91574659603391,2025.922160132907,Dry,Weather,5,18057.69435281223,5570.504904668219,Europe,4166.764070151346
40324,2024,March,Friday,Morning,Rural,Highway,Snowy,179.9950661190827,3,65,18-25,Male,0.0322577605988949,0,Good,0,0,Severe,8,0,46.97156117745934,3305.3310705769222,Snow-covered,Distracted Driving,7,48127.79677051832,66511.31516287799,South America,2664.867479113201
40340,2013,July,Wednesday,Night,Rural,Street,Clear,328.9793852466109,4,69,18-25,Male,0.0654096546406209,1,Poor,1,0,Moderate,16,4,52.184892474401614,897.4097678146373,Snow-covered,Distracted Driving,5,39983.05023305414,68346.9936770983,Europe,2429.4542594982063
40348,2009,February,Tuesday,Afternoon,Rural,Highway,Clear,112.23084296078238,4,73,<18,Male,0.0005682493023694,0,Moderate,2,2,Moderate,8,2,11.762298548432671,798.8900694538771,Wet,Speeding,4,22998.962647841592,95315.70597950608,Europe,3590.28659747627
40358,2006,July,Monday,Night,Rural,Street,Rainy,351.11952294333554,1,88,<18,Male,0.1861967043260557,0,Poor,2,1,Minor,11,1,16.634417134267466,608.9945263281081,Dry,Weather,2,1572.2061608664512,70495.47951866098,Asia,992.4959065175036
40361,2011,September,Sunday,Night,Urban,Street,Snowy,397.9876967537922,1,39,18-25,Male,0.1534455580566864,0,Poor,1,1,Severe,7,1,25.18254923070882,3534.562115708713,Dry,Drunk Driving,1,18363.764067255703,49630.9093515712,North America,4490.802850104643
40385,2019,February,Thursday,Afternoon,Rural,Highway,Clear,210.65784150603915,2,34,26-40,Female,0.2311513400804896,0,Good,1,1,Severe,12,2,56.65151282662926,233.2524513066638,Snow-covered,Weather,0,21181.040846128748,10361.3165135193,North America,2480.652056626319
40394,2017,January,Thursday,Night,Rural,Highway,Foggy,286.83910511617125,4,68,41-60,Female,0.1482392568443899,0,Poor,1,0,Minor,5,1,24.924737022144548,6849.400536934666,Wet,Speeding,4,6995.188540805066,36566.36891734706,Australia,1425.036395966233
40397,2021,November,Friday,Night,Urban,Highway,Snowy,65.88532721346907,1,47,26-40,Male,0.0239849916864678,0,Moderate,0,2,Minor,5,3,57.25893969886307,2586.0468113892925,Snow-covered,Speeding,2,8280.717355636352,76353.70182693147,Australia,2664.6773078698307
40423,2008,April,Monday,Night,Urban,Main Road,Rainy,482.38174287948846,2,55,18-25,Male,0.1905288565029192,1,Poor,1,1,Minor,18,0,57.956075514162784,6908.460919015755,Wet,Mechanical Failure,9,9633.076158801778,46637.353502367325,South America,1294.3813744171543
40428,2014,November,Thursday,Afternoon,Urban,Street,Clear,318.8040195073368,4,69,41-60,Male,0.2038810500682279,1,Moderate,0,2,Minor,14,4,30.55193231281628,2188.475497090294,Snow-covered,Distracted Driving,0,14773.205349032023,79671.39438589083,North America,3470.744732799975
40453,2000,February,Tuesday,Night,Rural,Main Road,Snowy,106.41473189769732,4,43,26-40,Male,0.0443575597863441,0,Poor,0,2,Moderate,19,3,6.2335137869223525,3250.1515037170734,Snow-covered,Speeding,7,39721.60731481173,82916.49120283332,South America,4723.522773542487
40456,2020,July,Thursday,Evening,Rural,Main Road,Windy,170.05197304225473,4,39,61+,Male,0.0459272844559938,0,Moderate,2,2,Severe,5,1,22.08321676403653,273.42666492644776,Icy,Drunk Driving,4,40011.58851863864,88959.23903608813,Asia,4767.879116866596
40470,2006,November,Saturday,Afternoon,Rural,Main Road,Clear,56.29732058014352,2,91,18-25,Female,0.1509484859409988,1,Moderate,1,0,Minor,12,0,25.992734433419656,9712.39371427606,Wet,Weather,7,23278.98797565886,86585.02728944132,Europe,3758.3357136684176
40495,2016,April,Tuesday,Morning,Urban,Highway,Windy,416.1462413520319,3,74,<18,Female,0.1720926754382032,1,Good,2,2,Severe,3,1,43.71020177086572,9702.96324126824,Icy,Drunk Driving,2,27370.328596815296,25081.808993382077,Asia,3422.6757451625813
40502,2010,November,Wednesday,Morning,Rural,Highway,Clear,487.76114357218097,4,44,<18,Male,0.2350691609072522,0,Moderate,1,1,Minor,1,4,55.16097114301976,9489.07204662899,Icy,Drunk Driving,6,45862.73066099443,58457.77324864541,South America,2773.657639375327
40517,2006,June,Friday,Night,Rural,Highway,Windy,387.3571184937056,4,107,<18,Female,0.195779317858617,0,Good,0,0,Severe,13,2,19.15242736295553,6953.293718427957,Dry,Drunk Driving,6,24285.949559129047,20873.28458376734,Australia,2944.9073616869928
40520,2022,September,Wednesday,Morning,Rural,Main Road,Snowy,146.95427979881035,4,85,26-40,Male,0.2335041414332387,0,Moderate,2,0,Minor,5,3,20.007413036456285,8354.814156536466,Wet,Drunk Driving,1,33600.204974663255,29920.42272237838,Europe,3210.7578215625545
40525,2024,June,Tuesday,Evening,Urban,Main Road,Clear,276.49247690639174,1,32,<18,Female,0.0920617733846043,1,Moderate,1,1,Moderate,0,0,27.66897667696097,6976.177382362758,Wet,Weather,4,20182.2072531744,78028.46457546232,Australia,4567.544623490273
40527,2020,October,Saturday,Evening,Urban,Main Road,Snowy,87.0794951596939,2,67,<18,Female,0.2345190157576833,0,Good,1,0,Moderate,3,2,47.92652697672099,695.8007159783309,Wet,Mechanical Failure,2,46416.26286195216,13750.329901064237,Australia,1322.5165948468598
40548,2000,June,Monday,Morning,Rural,Highway,Rainy,397.4306189501197,3,33,<18,Female,0.2026691146969781,1,Poor,1,2,Severe,15,2,48.61508751272456,4138.012016955895,Wet,Weather,7,49817.10028494199,64268.33014009125,South America,406.7666746723899
40550,2007,September,Wednesday,Evening,Urban,Highway,Windy,76.63223353197007,4,34,41-60,Male,0.0134211650024807,1,Poor,1,0,Moderate,19,4,52.34271409307196,6844.639674243135,Icy,Weather,1,14870.463586551909,42956.94180553389,Australia,494.277237228615
40552,2004,April,Saturday,Evening,Rural,Main Road,Clear,393.9583395041258,1,95,41-60,Female,0.1547313820628627,1,Good,0,2,Moderate,2,3,24.8830822772514,6651.230483700824,Dry,Distracted Driving,8,28820.743471670747,23182.08634280032,Europe,3526.157593865232
40558,2002,August,Wednesday,Morning,Rural,Highway,Foggy,487.31832471001394,2,73,18-25,Male,0.0443788112215384,1,Poor,0,0,Severe,18,4,54.38285519393959,5898.316524484087,Icy,Distracted Driving,9,742.1833097664453,42609.53331350746,Europe,3684.666293517591
40566,2016,April,Monday,Morning,Rural,Highway,Windy,263.0607545779434,1,45,41-60,Female,0.2484715835492973,1,Good,2,2,Minor,12,4,41.03962645249869,4534.740254768845,Snow-covered,Drunk Driving,4,45517.34874196385,87100.35829246408,Australia,666.0697369711212
40592,2007,July,Wednesday,Morning,Urban,Highway,Windy,394.6563117498008,4,47,41-60,Female,0.0952872546156818,0,Moderate,1,1,Moderate,16,1,50.3933244605747,9830.40286512237,Snow-covered,Weather,2,8754.889613842397,17628.323993523103,Asia,1492.0436677848925
40600,2023,March,Thursday,Morning,Rural,Street,Clear,481.2308612720663,1,66,18-25,Male,0.0384167123711994,0,Good,0,0,Minor,11,2,48.45383818455305,9321.117461317372,Dry,Weather,8,19075.92922008056,13697.466743399818,South America,4588.913266698069
40606,2017,September,Tuesday,Night,Rural,Highway,Rainy,442.7787965548142,1,43,26-40,Male,0.2022996488495644,1,Moderate,1,0,Moderate,10,4,9.145384358784892,1818.7493618001813,Wet,Distracted Driving,9,6182.3294112534695,11380.81860895182,Europe,3571.8582098028646
40615,2004,December,Sunday,Afternoon,Urban,Street,Rainy,258.0226296779156,2,45,61+,Male,0.1187468092052681,0,Poor,0,2,Minor,9,2,41.87436298894715,6667.588451482042,Dry,Drunk Driving,7,37884.23364929309,26988.9548784991,Europe,1952.9918515394063
40616,2022,September,Thursday,Evening,Rural,Main Road,Snowy,120.3841922511625,1,44,18-25,Female,0.2428563022443627,1,Good,1,1,Minor,10,4,22.218810026757776,9918.49674129888,Snow-covered,Weather,8,40543.32558690949,53853.54820223655,South America,3405.7881550520124
40625,2020,September,Sunday,Night,Rural,Street,Snowy,358.7126209485743,4,65,<18,Female,0.1513070571504089,0,Poor,2,0,Moderate,17,2,45.03885125683858,5737.338567976408,Wet,Drunk Driving,8,9394.5822064887,91132.54553372505,North America,3132.6646058719634
40662,2020,August,Tuesday,Evening,Urban,Main Road,Foggy,477.88621932406886,4,33,26-40,Male,0.0794875132620812,1,Poor,1,1,Severe,2,4,50.08634068811761,6685.461547336066,Dry,Drunk Driving,9,46155.97698261098,29262.641103448597,North America,4935.516304390818
40669,2019,August,Friday,Morning,Rural,Main Road,Foggy,312.8649865470828,1,105,18-25,Male,0.1594837386319852,0,Moderate,0,0,Severe,7,2,6.136268096269907,3022.103661431739,Wet,Weather,0,47186.16359524571,27875.00558194432,Australia,751.4586932541947
40679,2003,April,Sunday,Morning,Rural,Main Road,Clear,427.06263663690527,4,45,61+,Female,0.1750387868507852,1,Moderate,1,1,Minor,1,0,43.85011485096837,1739.4322195999514,Wet,Drunk Driving,9,11850.450189051484,45084.53154952675,North America,3959.0990929173154
40689,2005,October,Thursday,Evening,Rural,Main Road,Rainy,103.08252260494166,1,63,<18,Female,0.1957145886622034,0,Moderate,1,2,Moderate,0,2,19.03078260696234,8685.07881972609,Snow-covered,Mechanical Failure,2,5029.266483493155,30738.82702438225,North America,3028.367016631955
40701,2021,September,Monday,Afternoon,Rural,Highway,Foggy,443.5865655411045,2,64,26-40,Male,0.1616458607786701,0,Poor,2,0,Minor,18,0,18.787015927048497,603.306110049149,Snow-covered,Weather,5,9868.586441534895,40594.771084296844,South America,1663.0391991938793
40727,2017,January,Tuesday,Night,Urban,Street,Clear,121.30422474073616,3,76,26-40,Male,0.2424103224485819,1,Good,0,0,Moderate,19,3,15.379391842207886,4736.473542686155,Wet,Mechanical Failure,3,45784.57457665346,36473.32962340141,North America,2280.5607010058347
40759,2004,June,Saturday,Night,Urban,Street,Rainy,186.41066474200835,1,42,26-40,Male,0.1446187585675026,1,Moderate,2,1,Minor,15,1,21.893231690308387,4755.063199040632,Wet,Weather,5,12498.7786507184,62211.29816037863,North America,2308.253484570924
40778,2014,July,Saturday,Night,Urban,Main Road,Clear,366.11320479302367,4,83,26-40,Male,0.020269257896411,1,Good,1,0,Severe,13,0,35.90740492337389,4439.864170743384,Wet,Distracted Driving,0,31180.67029060905,24060.038894318423,South America,2751.261823436609
40785,2003,November,Wednesday,Night,Urban,Street,Foggy,245.28530060167017,2,54,<18,Male,0.1006865421385998,1,Good,2,1,Minor,3,1,19.4705689225226,3202.1749366483377,Dry,Weather,1,48285.57023570804,57442.183301427045,Asia,1767.7620119233084
40816,2021,May,Saturday,Afternoon,Rural,Highway,Clear,142.11103304965283,4,69,26-40,Female,0.2075582836397963,0,Poor,0,2,Minor,2,2,36.99316030195807,7153.506000779635,Dry,Drunk Driving,6,33970.26446230308,4936.263347644127,North America,1053.137957931261
40841,2023,March,Wednesday,Night,Urban,Street,Windy,121.77213483805448,2,103,26-40,Male,0.1222474874218615,1,Poor,0,1,Moderate,3,0,46.72873420298989,8864.083404132987,Snow-covered,Weather,6,32124.036985610983,71501.70431113569,South America,2688.619574319111
